Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Sassuolo vs Lecce","ALL","20/08/2022","2","0","41%","0.48","1","7","2","4","12","341","18","13","1","0","1","0","4","2","4","3","0","1","1","11","3","4","279","17","48","64/92 (70%)","30/54 (56%)","5/20 (25%)","60%","2","38/63 (60%)","11/18 (61%)","7/10 (70%)","61%","18","10","0","22","0","2","-0.16","1","0","1","7"
"Local - Sassuolo vs Lecce","1ST","20/08/2022","2","1","68%","0.48","1","9","1","4","0","311","4","2","1","0","3","0","3","3","5","4","0","1","1","0","2","0","279","15","29","0","21/28 (75%)","1/10 (10%)","47%","7","12/26 (46%)","4/8 (50%)","6/6 (100%)","50%","4","5","0","7","0","1","0","0","0","0","3"
"Visita - Sassuolo vs Lecce","1ST","20/08/2022","2","0","32%","0.18","0","4","2","3","0","137","7","4","0","0","1","0","2","1","3","1","0","0","0","0","0","2","117","9","11","0","15/21 (71%)","3/10 (30%)","51%","2","14/27 (52%)","4/8 (50%)","3/6 (50%)","57%","7","8","0","15","0","2","0","0","0","0","3"
"Local - Sassuolo vs Lecce","2ND","20/08/2022","2","0","48%","0.14","0","3","0","1","0","200","0","9","4","0","0","0","1","2","0","3","0","0","0","0","1","0","160","15","16","0","26/36 (72%)","1/3 (33%)","33%","8","12/36 (33%)","3/10 (30%)","3/6 (50%)","0%","0","3","0","4","0","0","0","0","0","0","8"
"Visita - Sassuolo vs Lecce","2ND","20/08/2022","2","0","52%","0.29","1","3","0","1","0","204","11","9","1","0","0","0","2","1","1","2","0","1","1","0","3","2","162","8","37","0","15/33 (45%)","2/10 (20%)","67%","0","24/36 (67%)","7/10 (70%)","4/4 (100%)","64%","11","2","0","7","0","0","0","0","0","0","4"
"Local - Empoli vs Fiorentina","ALL","21/08/2022","2","0","37%","0.38","2","4","2","1","13","295","14","10","1","1","2","0","2","0","3","1","0","2","0","0","1","1","219","13","39","0","14/40 (35%)","1/6 (17%)","51%","6","32/68 (47%)","12/19 (63%)","8/17 (47%)","43%","14","14","0","24","0","2","0.39","0","0","0","13"
"Visita - Empoli vs Fiorentina","ALL","21/08/2022","2","0","63%","0.74","1","19","2","9","11","481","15","13","3","0","2","0","9","8","11","8","0","1","0","0","3","1","418","22","44","0","43/59 (73%)","8/29 (28%)","49%","6","36/68 (53%)","7/19 (37%)","8/16 (50%)","40%","15","7","0","9","0","2","0.26","0","0","0","3"
"Local - Empoli vs Fiorentina","1ST","21/08/2022","2","0","39%","0.33","2","3","1","1","0","176","9","6","1","0","1","0","2","0","2","1","0","2","0","0","1","1","132","6","20","0","6/20 (30%)","1/5 (20%)","55%","3","20/40 (50%)","7/9 (78%)","5/11 (45%)","33%","9","11","0","10","0","1","0","0","0","0","5"
"Visita - Empoli vs Fiorentina","1ST","21/08/2022","2","0","61%","0.29","1","6","1","3","0","267","9","5","2","0","1","0","3","2","4","2","0","1","0","0","1","0","228","13","24","0","25/37 (68%)","2/10 (20%)","45%","4","20/40 (50%)","2/9 (22%)","6/11 (55%)","44%","9","5","0","5","0","1","0","0","0","0","3"
"Local - Empoli vs Fiorentina","2ND","21/08/2022","2","0","34%","0.05","0","1","1","0","0","119","5","4","0","1","1","0","0","0","1","0","0","0","0","0","0","0","87","7","19","0","8/20 (40%)","0/1 (0%)","45%","3","12/28 (43%)","5/10 (50%)","3/6 (50%)","60%","5","3","0","14","0","1","0","0","0","0","8"
"Visita - Empoli vs Fiorentina","2ND","21/08/2022","2","0","66%","0.45","0","13","1","6","0","214","6","8","1","0","1","0","6","6","7","6","0","0","0","0","2","1","190","9","20","0","18/22 (82%)","6/19 (32%)","55%","2","16/28 (57%)","5/10 (50%)","2/5 (40%)","33%","6","2","0","4","0","1","0","0","0","0","0"
"Local - SSC Napoli vs Monza","ALL","21/08/2022","2","4","54%","2.02","7","22","2","10","11","489","12","12","2","0","5","0","8","9","15","7","3","4","0","0","2","1","436","13","66","0","30/41 (73%)","9/18 (50%)","56%","5","33/64 (52%)","11/15 (73%)","9/21 (43%)","58%","12","4","0","15","0","2","0.08","0","0","0","4"
"Visita - SSC Napoli vs Monza","ALL","21/08/2022","2","0","46%","0.11","0","4","1","4","13","410","17","11","1","0","1","0","3","0","1","3","0","0","0","0","1","0","349","17","36","0","12/29 (41%)","3/17 (18%)","44%","10","31/64 (48%)","4/15 (27%)","3/5 (60%)","71%","17","8","0","14","0","1","-1.86","0","0","0","9"
"Local - SSC Napoli vs Monza","1ST","21/08/2022","2","2","63%","1.04","4","14","1","6","0","252","5","6","0","0","3","0","5","6","10","4","1","3","0","0","2","0","227","7","41","0","18/24 (75%)","5/10 (50%)","50%","2","12/28 (43%)","7/10 (70%)","1/9 (11%)","60%","5","1","0","5","0","1","0","0","0","0","2"
"Visita - SSC Napoli vs Monza","1ST","21/08/2022","2","0","37%","0.07","0","3","1","1","0","148","10","6","1","0","1","0","2","0","0","3","0","0","0","0","0","0","123","5","13","0","6/13 (46%)","1/6 (17%)","50%","4","16/28 (57%)","3/10 (30%)","0/1 (0%)","60%","10","5","0","8","0","1","0","0","0","0","7"
"Local - SSC Napoli vs Monza","2ND","21/08/2022","2","2","47%","0.98","3","8","1","4","0","237","7","6","2","0","2","0","3","3","5","3","2","1","0","0","0","1","209","6","25","0","12/17 (71%)","4/8 (50%)","61%","3","21/36 (58%)","4/5 (80%)","8/12 (67%)","57%","7","3","0","10","0","1","0","0","0","0","2"
"Visita - SSC Napoli vs Monza","2ND","21/08/2022","2","0","53%","0.04","0","1","0","3","0","262","7","5","0","0","0","0","1","0","1","0","0","0","0","0","1","0","226","12","23","0","6/16 (38%)","2/11 (18%)","39%","6","15/36 (42%)","1/5 (20%)","3/4 (75%)","86%","7","3","0","6","0","0","0","0","0","0","2"
"Local - Atalanta vs AC Milan","ALL","21/08/2022","2","1","41%","0.51","0","11","6","4","15","343","14","6","4","0","2","0","7","2","5","6","0","0","0","0","1","0","270","15","43","0","31/64 (48%)","5/14 (36%)","41%","7","21/54 (39%)","11/25 (44%)","1/5 (20%)","43%","14","7","0","19","0","6","0.28","0","0","0","13"
"Visita - Atalanta vs AC Milan","ALL","21/08/2022","2","1","59%","1.27","3","18","1","6","6","519","10","14","3","0","7","0","9","2","9","9","0","3","0","0","4","3","448","23","58","0","32/60 (53%)","5/19 (26%)","58%","5","32/55 (58%)","14/25 (56%)","9/20 (45%)","70%","10","7","0","7","0","1","-0.75","0","0","0","11"
"Local - Atalanta vs AC Milan","1ST","21/08/2022","2","1","43%","0.25","0","6","2","0","0","204","8","4","1","0","1","0","4","1","2","4","0","0","0","0","0","0","172","4","25","0","14/33 (42%)","1/3 (33%)","47%","3","12/26 (46%)","5/10 (50%)","0/0 (0%)","63%","8","2","0","10","0","2","0","0","0","0","6"
"Visita - Atalanta vs AC Milan","1ST","21/08/2022","2","0","57%","0.55","1","10","0","3","0","271","3","6","1","0","2","0","6","2","4","6","0","1","0","0","2","2","244","12","27","0","16/26 (62%)","2/8 (25%)","51%","3","14/27 (52%)","5/10 (50%)","5/11 (45%)","67%","3","3","0","2","0","0","0","0","0","0","5"
"Local - Atalanta vs AC Milan","2ND","21/08/2022","2","0","37%","0.26","0","5","4","4","0","139","6","2","3","0","1","0","3","1","3","2","0","0","0","0","1","0","98","11","18","0","17/31 (55%)","4/11 (36%)","35%","4","9/28 (32%)","6/15 (40%)","1/5 (20%)","17%","6","5","0","9","0","4","0","0","0","0","7"
"Visita - Atalanta vs AC Milan","2ND","21/08/2022","2","1","63%","0.72","2","8","1","3","0","248","7","8","2","0","5","0","3","0","5","3","0","2","0","0","2","1","204","11","31","0","16/34 (47%)","3/11 (27%)","63%","2","18/28 (64%)","9/15 (60%)","4/9 (44%)","71%","7","4","0","5","0","1","0","0","0","0","6"
"Local - Bologna vs Hellas Verona","ALL","21/08/2022","2","1","53%","0.85","2","17","2","9","10","352","12","14","3","1","5","0","7","5","7","10","1","1","0","0","2","1","254","22","44","0","24/64 (38%)","6/16 (38%)","51%","7","35/62 (56%)","11/29 (38%)","9/15 (60%)","50%","12","5","0","25","0","2","-0.16","0","0","0","9"
"Visita - Bologna vs Hellas Verona","ALL","21/08/2022","2","1","47%","2.04","3","19","4","8","14","309","13","9","3","0","3","1","8","8","10","9","1","2","0","0","4","5","219","16","59","0","25/56 (45%)","8/26 (31%)","49%","7","27/62 (44%)","18/29 (62%)","5/10 (50%)","69%","13","13","0","16","0","4","0.42","0","0","0","11"
"Local - Bologna vs Hellas Verona","1ST","21/08/2022","2","1","54%","0.54","2","7","2","2","0","220","6","6","0","0","1","0","3","3","4","3","1","1","0","0","0","1","162","13","18","0","11/35 (31%)","3/5 (60%)","52%","5","17/28 (61%)","6/16 (38%)","5/7 (71%)","50%","6","3","0","16","0","2","0","0","0","0","4"
"Visita - Bologna vs Hellas Verona","1ST","21/08/2022","2","1","46%","1.39","2","12","0","4","0","177","7","2","2","0","3","1","5","4","7","5","1","1","0","0","1","0","123","11","36","0","11/28 (39%)","4/13 (31%)","48%","3","11/28 (39%)","10/16 (63%)","2/5 (40%)","71%","7","10","0","5","0","0","0","0","0","0","6"
"Local - Bologna vs Hellas Verona","2ND","21/08/2022","2","0","50%","0.31","0","10","0","7","0","132","6","8","3","1","4","0","4","2","3","7","0","0","0","0","2","0","92","9","26","0","13/29 (45%)","3/11 (27%)","49%","2","18/34 (53%)","5/13 (38%)","4/8 (50%)","50%","6","2","0","9","0","0","0","0","0","0","5"
"Visita - Bologna vs Hellas Verona","2ND","21/08/2022","2","0","50%","0.64","1","7","4","4","0","132","6","7","1","0","0","0","3","4","3","4","0","1","0","0","3","5","96","5","23","0","14/28 (50%)","4/13 (31%)","51%","4","16/34 (47%)","8/13 (62%)","3/5 (60%)","67%","6","3","0","11","0","4","0","0","0","0","5"
"Local - AS Roma vs Cremonese","ALL","22/08/2022","2","1","49%","2.81","3","27","3","5","7","389","16","13","0","0","12","1","6","9","17","10","1","2","0","0","2","1","305","18","50","0","41/63 (65%)","6/14 (43%)","65%","7","46/76 (61%)","20/26 (77%)","17/29 (59%)","63%","16","6","0","20","0","3","0.15","0","0","0","14"
"Visita - AS Roma vs Cremonese","ALL","22/08/2022","2","0","51%","0.67","0","14","10","6","14","394","19","7","3","0","3","2","9","2","3","11","0","0","0","0","3","1","320","16","60","0","16/43 (37%)","6/27 (22%)","35%","12","30/76 (39%)","6/26 (23%)","4/8 (50%)","47%","19","16","0","9","0","10","1.55","0","0","0","6"
"Local - AS Roma vs Cremonese","1ST","22/08/2022","2","0","46%","1.63","1","15","1","3","0","210","5","7","0","0","7","0","4","4","9","6","0","1","0","0","1","0","167","5","21","0","23/35 (66%)","5/7 (71%)","65%","5","18/32 (56%)","14/17 (82%)","6/11 (55%)","20%","5","5","0","10","0","1","0","0","0","0","6"
"Visita - AS Roma vs Cremonese","1ST","22/08/2022","2","0","54%","0.18","0","6","6","2","0","238","10","3","1","0","1","0","4","1","1","5","0","0","0","0","2","0","198","7","35","0","10/26 (38%)","2/14 (14%)","35%","4","14/32 (44%)","3/17 (18%)","1/2 (50%)","40%","10","8","0","3","0","6","0","0","0","0","4"
"Local - AS Roma vs Cremonese","2ND","22/08/2022","2","1","52%","1.18","2","12","2","2","0","179","11","6","0","0","5","1","2","5","8","4","1","1","0","0","1","1","138","13","29","0","18/28 (64%)","1/7 (14%)","64%","2","28/44 (64%)","6/9 (67%)","11/18 (61%)","82%","11","1","0","10","0","2","0","0","0","0","8"
"Visita - AS Roma vs Cremonese","2ND","22/08/2022","2","0","48%","0.49","0","8","4","4","0","156","9","4","2","0","2","2","5","1","2","6","0","0","0","0","1","1","122","9","25","0","6/17 (35%)","4/13 (31%)","36%","8","16/44 (36%)","3/9 (33%)","3/6 (50%)","56%","9","8","0","6","0","4","0","0","0","0","2"
"Local - Sampdoria vs Juventus","ALL","22/08/2022","2","0","47%","0.86","1","9","4","3","8","399","5","14","3","0","1","2","6","2","6","3","0","1","2","0","2","1","333","24","39","0","26/49 (53%)","0/6 (0%)","47%","11","27/61 (44%)","13/24 (54%)","8/15 (53%)","60%","5","7","0","11","0","4","0.58","0","0","0","9"
"Visita - Sampdoria vs Juventus","ALL","22/08/2022","2","0","53%","0.77","0","10","1","4","14","438","18","8","2","0","4","0","5","1","6","4","0","0","0","0","0","3","380","13","48","0","28/53 (53%)","2/14 (14%)","53%","1","34/61 (56%)","11/24 (46%)","8/12 (67%)","67%","18","4","0","10","0","1","0.51","0","0","0","9"
"Local - Sampdoria vs Juventus","1ST","22/08/2022","2","0","51%","0.62","1","5","3","3","0","238","3","5","1","0","1","2","2","2","4","1","0","1","1","0","1","1","208","11","19","0","16/24 (67%)","0/4 (0%)","43%","6","14/32 (44%)","2/5 (40%)","6/9 (67%)","33%","3","2","0","4","0","3","0","0","0","0","4"
"Visita - Sampdoria vs Juventus","1ST","22/08/2022","2","0","49%","0.29","0","4","1","1","0","227","9","4","1","0","3","0","1","0","2","2","0","0","0","0","0","0","196","6","24","0","16/36 (44%)","0/7 (0%)","57%","1","18/32 (56%)","3/5 (60%)","5/7 (71%)","78%","9","3","0","6","0","1","0","0","0","0","4"
"Local - Sampdoria vs Juventus","2ND","22/08/2022","2","0","42%","0.24","0","4","1","0","0","161","2","9","2","0","0","0","4","0","2","2","0","0","1","0","1","0","125","13","20","0","10/25 (40%)","0/2 (0%)","50%","5","13/29 (45%)","11/19 (58%)","2/6 (33%)","100%","2","5","0","7","0","1","0","0","0","0","5"
"Visita - Sampdoria vs Juventus","2ND","22/08/2022","2","0","58%","0.48","0","6","0","3","0","211","9","4","1","0","1","0","4","1","4","2","0","0","0","0","0","3","184","7","24","0","12/17 (71%)","2/7 (29%)","50%","0","16/29 (55%)","8/19 (42%)","3/5 (60%)","56%","9","1","0","4","0","0","0","0","0","0","5"
"Local - Monza vs Udinese","ALL","26/08/2022","3","1","56%","1.53","2","10","2","3","16","469","12","10","3","0","5","0","1","4","9","1","0","2","1","0","0","4","416","19","47","0","27/41 (66%)","7/13 (54%)","41%","9","30/78 (38%)","11/22 (50%)","8/21 (38%)","67%","12","7","0","14","0","2","-0.20","0","0","0","9"
"Visita - Monza vs Udinese","ALL","26/08/2022","3","2","44%","1.71","3","15","4","5","10","368","22","15","2","0","4","0","4","7","12","3","2","1","2","0","1","4","305","19","53","0","29/49 (59%)","4/12 (33%)","59%","2","48/78 (62%)","11/22 (50%)","11/21 (52%)","55%","22","9","0","9","0","4","0.23","0","0","0","7"
"Local - Monza vs Udinese","1ST","26/08/2022","3","1","54%","1.06","1","4","1","1","0","227","7","8","1","0","3","0","0","1","4","0","0","1","1","0","0","2","205","5","22","0","12/20 (60%)","1/3 (33%)","44%","7","19/41 (46%)","2/7 (29%)","4/8 (50%)","71%","7","2","0","6","0","1","0","0","0","0","6"
"Visita - Monza vs Udinese","1ST","26/08/2022","3","1","46%","0.93","2","8","2","3","0","188","11","7","1","0","2","0","2","4","7","1","1","1","0","0","0","2","168","9","21","0","17/21 (81%)","2/9 (22%)","56%","1","22/41 (54%)","5/7 (71%)","4/10 (40%)","64%","11","3","0","4","0","2","0","0","0","0","2"
"Local - Monza vs Udinese","2ND","26/08/2022","3","0","58%","0.47","1","6","1","2","0","242","5","2","2","0","2","0","1","3","5","1","0","1","0","0","0","2","211","14","25","0","15/21 (71%)","6/10 (60%)","38%","2","11/37 (30%)","9/15 (60%)","4/13 (31%)","60%","5","5","0","8","0","1","0","0","0","0","3"
"Visita - Monza vs Udinese","2ND","26/08/2022","3","1","42%","0.78","1","7","2","2","0","180","11","8","1","0","2","0","2","3","5","2","1","0","2","0","1","2","137","10","32","0","12/28 (43%)","2/3 (67%)","62%","1","26/37 (70%)","6/15 (40%)","7/11 (64%)","45%","11","6","0","5","0","2","0","0","0","0","5"
"Local - Lazio vs Inter","ALL","26/08/2022","3","3","48%","1.12","1","11","6","2","5","503","17","12","2","0","7","0","3","1","10","1","1","0","1","17","1","0","442","9","42","84/105 (80%)","37/53 (70%)","2/10 (20%)","54%","8","37/62 (60%)","8/21 (38%)","8/15 (53%)","41%","17","7","0","19","0","6","0.55","1","0","1","9"
"Visita - Lazio vs Inter","ALL","26/08/2022","3","1","52%","1.51","2","19","4","4","12","539","15","5","1","0","7","0","10","2","13","6","1","1","0","27","2","0","481","13","57","99/134 (74%)","20/37 (54%)","10/23 (43%)","46%","11","25/62 (40%)","13/21 (62%)","5/11 (45%)","47%","15","6","0","9","0","4","-0.99","2","0","0","5"
"Local - Lazio vs Inter","1ST","26/08/2022","3","1","44%","0.58","1","5","3","1","0","244","6","7","0","0","3","0","1","1","5","0","1","0","1","0","0","0","219","4","14","0","20/26 (77%)","1/5 (20%)","57%","2","16/24 (67%)","4/11 (36%)","3/6 (50%)","50%","6","2","0","10","0","3","0","0","0","0","4"
"Visita - Lazio vs Inter","1ST","26/08/2022","3","0","56%","0.36","0","6","2","1","0","310","5","1","0","0","3","0","3","0","4","2","0","0","0","0","0","0","287","7","27","0","12/17 (71%)","3/11 (27%)","43%","4","8/24 (33%)","7/11 (64%)","2/4 (50%)","60%","5","4","0","5","0","2","0","0","0","0","2"
"Local - Lazio vs Inter","2ND","26/08/2022","3","2","52%","0.54","0","6","3","1","0","259","11","5","2","0","4","0","2","0","5","1","0","0","0","0","1","0","223","5","28","0","17/27 (63%)","1/5 (20%)","52%","6","21/38 (55%)","4/10 (40%)","5/9 (56%)","36%","11","5","0","9","0","3","0","0","0","0","5"
"Visita - Lazio vs Inter","2ND","26/08/2022","3","1","48%","1.15","2","13","2","3","0","229","10","4","1","0","4","0","7","2","9","4","1","1","0","0","2","0","194","6","30","0","8/20 (40%)","7/12 (58%)","48%","7","17/38 (45%)","6/10 (60%)","3/7 (43%)","40%","10","2","0","4","0","2","0","0","0","0","3"
"Local - Cremonese vs Torino","ALL","27/08/2022","3","1","53%","0.80","0","16","4","3","9","377","21","20","0","0","6","0","5","5","11","5","0","0","0","0","3","1","270","21","68","0","28/66 (42%)","6/25 (24%)","55%","5","46/80 (57%)","23/45 (51%)","5/11 (45%)","62%","21","10","0","20","0","4","0.83","0","0","0","6"
"Visita - Cremonese vs Torino","ALL","27/08/2022","3","2","47%","1.68","4","14","5","3","21","346","11","9","3","0","5","0","4","5","11","3","2","2","0","0","1","0","234","23","60","0","27/67 (40%)","5/12 (42%)","45%","9","34/80 (43%)","22/45 (49%)","14/26 (54%)","64%","11","13","0","27","0","5","0.07","0","0","0","10"
"Local - Cremonese vs Torino","1ST","27/08/2022","3","0","51%","0.27","0","6","1","0","0","198","6","8","0","0","2","0","2","2","3","3","0","0","0","0","1","1","142","8","43","0","14/33 (42%)","2/8 (25%)","46%","1","16/36 (44%)","12/25 (48%)","2/6 (33%)","67%","6","6","0","12","0","1","0","0","0","0","3"
"Visita - Cremonese vs Torino","1ST","27/08/2022","3","1","49%","0.42","1","6","2","0","0","190","5","4","0","0","2","0","2","2","6","0","1","0","0","0","1","0","126","10","31","0","20/42 (48%)","4/7 (57%)","54%","3","20/36 (56%)","13/25 (52%)","11/14 (79%)","40%","5","8","0","13","0","2","0","0","0","0","7"
"Local - Cremonese vs Torino","2ND","27/08/2022","3","1","55%","0.53","0","10","3","3","0","179","15","12","0","0","4","0","3","3","8","2","0","0","0","0","2","0","128","13","25","0","14/33 (42%)","4/17 (24%)","64%","4","30/44 (68%)","11/20 (55%)","3/5 (60%)","60%","15","4","0","8","0","3","0","0","0","0","3"
"Visita - Cremonese vs Torino","2ND","27/08/2022","3","1","45%","1.26","3","8","3","3","0","156","6","5","3","0","3","0","2","3","5","3","1","2","0","0","0","0","108","13","29","0","7/25 (28%)","1/5 (20%)","36%","6","14/44 (32%)","9/20 (45%)","3/12 (25%)","83%","6","5","0","14","0","3","0","0","0","0","3"
"Local - Juventus vs AS Roma","ALL","27/08/2022","3","1","57%","0.60","0","14","3","4","16","502","18","6","2","0","3","0","8","3","4","10","0","0","0","0","4","0","442","23","45","0","22/33 (67%)","3/30 (10%)","52%","3","31/61 (51%)","15/28 (54%)","7/16 (44%)","67%","18","6","0","13","0","3","0.37","0","0","0","4"
"Visita - Juventus vs AS Roma","ALL","27/08/2022","3","1","43%","1.26","1","8","2","5","7","392","12","13","2","0","4","0","2","2","5","3","1","0","0","0","1","1","318","20","47","0","19/51 (37%)","3/9 (33%)","48%","4","30/61 (49%)","13/28 (46%)","5/19 (26%)","50%","12","16","0","27","0","2","-0.51","0","0","0","9"
"Local - Juventus vs AS Roma","1ST","27/08/2022","3","1","50%","0.48","0","10","1","1","0","197","7","6","1","0","3","0","5","2","3","7","0","0","0","0","4","0","171","8","17","0","9/15 (60%)","1/11 (9%)","52%","1","16/30 (53%)","9/18 (50%)","3/6 (50%)","43%","7","2","0","6","0","1","0","0","0","0","4"
"Visita - Juventus vs AS Roma","1ST","27/08/2022","3","0","50%","0.37","0","3","2","2","0","207","4","8","1","0","1","0","2","0","2","1","0","0","0","0","1","0","168","7","24","0","12/28 (43%)","2/4 (50%)","48%","1","14/30 (47%)","9/18 (50%)","2/8 (25%)","25%","4","7","0","13","0","2","0","0","0","0","6"
"Local - Juventus vs AS Roma","2ND","27/08/2022","3","0","63%","0.12","0","4","2","3","0","305","11","0","1","0","0","0","3","1","1","3","0","0","0","0","0","0","271","15","28","0","13/18 (72%)","2/19 (11%)","51%","2","15/31 (48%)","6/10 (60%)","4/10 (40%)","82%","11","4","0","7","0","2","0","0","0","0","0"
