Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Olympique Lyonnais vs Olympique de Marseille","1ST","01/02/2022","14","1","48%","0","1","4","0","4","0","281","7","3","0","0","1","0","2","1","4","0","1","0","0","0","1","2","250","6","22","0","10/25 (40%)","1/9 (11%)","56%","3","14/26 (54%)","4/6 (67%)","4/7 (57%)","43%","7","5","25","4","0","0","0","0","0","0","1"
"Local - Olympique Lyonnais vs Olympique de Marseille","2ND","01/02/2022","14","0","57%","0","4","9","0","2","0","302","15","4","0","0","4","0","5","0","6","3","1","3","1","0","1","1","266","13","41","0","9/15 (60%)","3/10 (30%)","60%","6","22/40 (55%)","7/8 (88%)","3/9 (33%)","67%","15","5","30","4","0","0","0","0","0","0","3"
"Visita - Olympique Lyonnais vs Olympique de Marseille","2ND","01/02/2022","14","0","43%","0","1","5","2","2","0","229","12","4","0","0","0","0","3","2","2","3","0","1","1","0","0","0","186","7","27","0","12/32 (38%)","0/2 (0%)","40%","11","18/40 (45%)","1/8 (13%)","2/6 (33%)","58%","12","4","33","10","0","2","0","0","0","0","7"
"Local - RC Lens vs Angers","ALL","26/11/2021","15","2","49%","0","4","9","3","5","15","444","19","6","2","0","4","0","4","1","7","2","2","2","0","0","1","2","385","22","34","0","35/54 (65%)","6/20 (30%)","44%","7","28/70 (40%)","11/19 (58%)","3/11 (27%)","68%","19","14","0","16","0","3","0","0","0","0","9"
"Visita - RC Lens vs Angers","ALL","26/11/2021","15","2","51%","0","3","12","2","5","6","470","15","15","0","0","5","0","5","2","6","6","2","1","1","0","2","0","391","15","46","0","35/56 (63%)","3/8 (38%)","56%","8","42/70 (60%)","8/19 (42%)","12/23 (52%)","80%","15","15","0","11","0","2","0","0","0","0","6"
"Local - RC Lens vs Angers","1ST","26/11/2021","15","0","51%","0","0","2","2","2","0","238","8","3","0","0","0","0","1","1","1","1","0","0","0","0","1","0","204","12","20","0","19/30 (63%)","1/10 (10%)","41%","7","12/33 (36%)","5/8 (63%)","1/4 (25%)","75%","8","6","0","6","0","2","0","0","0","0","6"
"Visita - RC Lens vs Angers","1ST","26/11/2021","15","1","49%","0","2","8","0","1","0","239","10","9","0","0","3","0","4","1","4","4","1","1","1","0","1","0","195","11","26","0","18/32 (56%)","0/1 (0%)","59%","4","21/33 (64%)","3/8 (38%)","2/6 (33%)","80%","10","10","0","5","0","0","0","0","0","0","3"
"Local - RC Lens vs Angers","2ND","26/11/2021","15","0","48%","0","4","7","1","3","0","206","11","3","2","0","4","0","3","0","6","1","2","2","0","0","0","2","181","10","14","0","16/24 (67%)","5/10 (50%)","46%","0","16/37 (43%)","6/11 (55%)","2/7 (29%)","64%","11","8","0","10","0","1","0","0","0","0","3"
"Visita - RC Lens vs Angers","2ND","26/11/2021","15","0","52%","0","1","4","2","4","0","231","5","6","0","0","2","0","1","1","2","2","1","0","0","0","1","0","196","4","20","0","17/24 (71%)","3/7 (43%)","54%","4","21/37 (57%)","5/11 (45%)","10/17 (59%)","80%","5","5","0","6","0","2","0","0","0","0","3"
"Local - Lille vs Nantes","ALL","27/11/2021","15","1","59%","0","1","10","2","12","7","486","24","12","1","0","3","0","3","4","9","1","0","1","0","0","1","3","389","31","66","0","31/60 (52%)","7/23 (30%)","58%","5","45/81 (56%)","22/35 (63%)","11/27 (41%)","50%","24","8","0","4","0","2","0","0","0","0","7"
"Visita - Lille vs Nantes","ALL","27/11/2021","15","1","41%","0","0","7","2","1","12","345","21","7","2","1","3","1","4","0","5","2","0","0","0","0","1","3","248","17","33","0","16/60 (27%)","1/5 (20%)","42%","16","36/81 (44%)","13/35 (37%)","8/16 (50%)","62%","21","20","0","20","0","2","0","0","0","0","9"
"Local - Lille vs Nantes","1ST","27/11/2021","15","1","47%","0","0","1","1","3","0","224","13","4","0","0","1","0","0","0","1","0","0","0","0","0","0","3","171","13","31","0","12/32 (38%)","0/6 (0%)","58%","4","18/33 (55%)","13/20 (65%)","2/9 (22%)","62%","13","6","0","4","0","1","0","0","0","0","5"
"Visita - Lille vs Nantes","1ST","27/11/2021","15","1","53%","0","0","5","0","1","0","262","11","1","1","0","2","1","3","0","4","1","0","0","0","0","0","2","205","10","23","0","12/34 (35%)","0/4 (0%)","42%","7","15/33 (45%)","7/20 (35%)","3/9 (33%)","55%","11","10","0","8","0","0","0","0","0","0","1"
"Local - Lille vs Nantes","2ND","27/11/2021","15","0","76%","0","1","9","1","9","0","262","11","8","1","0","2","0","3","4","8","1","0","1","0","0","1","0","218","18","35","0","19/28 (68%)","7/17 (41%)","57%","1","27/48 (56%)","9/15 (60%)","9/18 (50%)","36%","11","2","0","0","0","1","0","0","0","0","2"
"Visita - Lille vs Nantes","2ND","27/11/2021","15","0","24%","0","0","2","2","0","0","83","10","6","1","1","1","0","1","0","1","1","0","0","0","0","1","1","43","7","10","0","4/26 (15%)","1/1 (100%)","43%","9","21/48 (44%)","6/15 (40%)","5/7 (71%)","70%","10","10","0","12","0","2","0","0","0","0","8"
"Local - Nice vs Metz","ALL","27/11/2021","15","0","70%","0","2","20","0","8","13","634","17","11","2","0","2","0","12","6","10","10","0","2","0","0","6","1","542","35","98","0","14/31 (45%)","9/33 (27%)","46%","22","33/78 (42%)","16/29 (55%)","5/9 (56%)","65%","17","10","0","4","0","0","0","0","0","0","4"
"Visita - Nice vs Metz","ALL","27/11/2021","15","1","30%","0","1","4","2","1","12","272","26","13","2","0","1","0","2","1","3","1","1","0","0","0","0","0","202","6","38","0","25/59 (42%)","2/10 (20%)","54%","8","45/78 (58%)","13/29 (45%)","6/15 (40%)","62%","26","15","0","41","0","2","0","0","0","0","15"
"Local - Nice vs Metz","1ST","27/11/2021","15","0","62%","0","1","4","0","2","0","315","6","5","2","0","2","0","1","1","3","1","0","1","0","0","3","1","279","10","33","0","8/15 (53%)","3/8 (38%)","40%","14","12/40 (30%)","7/7 (100%)","1/1 (100%)","83%","6","6","0","1","0","0","0","0","0","0","2"
"Visita - Nice vs Metz","1ST","27/11/2021","15","1","38%","0","1","2","2","1","0","184","14","10","2","0","1","0","1","0","2","0","1","0","0","0","0","0","150","4","22","0","12/26 (46%)","2/7 (29%)","60%","3","28/40 (70%)","0/7 (0%)","4/7 (57%)","50%","14","3","0","6","0","2","0","0","0","0","2"
"Local - Nice vs Metz","2ND","27/11/2021","15","0","79%","0","1","16","0","6","0","319","11","6","0","0","0","0","11","5","7","9","0","1","0","0","3","0","263","25","65","0","6/16 (38%)","6/25 (24%)","50%","8","21/38 (55%)","9/22 (41%)","4/8 (50%)","55%","11","4","0","3","0","0","0","0","0","0","2"
"Visita - Nice vs Metz","2ND","27/11/2021","15","0","21%","0","0","2","0","0","0","88","12","3","0","0","0","0","1","1","1","1","0","0","0","0","0","0","52","2","16","0","13/33 (39%)","0/3 (0%)","50%","5","17/38 (45%)","13/22 (59%)","2/8 (25%)","75%","12","12","0","35","0","0","0","0","0","0","13"
"Local - Saint-Étienne vs Paris Saint-Germain","ALL","28/11/2021","15","1","29%","0","2","8","5","5","7","277","17","10","3","1","4","0","3","1","5","3","1","1","1","0","0","1","222","11","20","0","24/42 (57%)","0/11 (0%)","51%","7","40/79 (51%)","6/12 (50%)","14/26 (54%)","29%","17","10","0","28","0","5","0","0","0","0","10"
"Visita - Saint-Étienne vs Paris Saint-Germain","ALL","28/11/2021","15","3","71%","0","8","15","3","5","10","721","19","7","1","0","8","0","5","2","12","3","2","6","6","0","2","5","661","13","80","0","24/29 (83%)","3/13 (23%)","49%","7","39/79 (49%)","6/12 (50%)","13/23 (57%)","63%","19","6","0","8","0","3","0","0","0","0","4"
"Local - Saint-Étienne vs Paris Saint-Germain","1ST","28/11/2021","15","1","31%","0","2","3","3","2","0","145","12","6","3","1","2","0","1","0","2","1","1","1","1","0","0","1","121","6","11","0","10/18 (56%)","0/6 (0%)","48%","5","23/46 (50%)","0/2 (0%)","5/11 (45%)","25%","12","0","0","9","0","3","0","0","0","0","4"
"Visita - Saint-Étienne vs Paris Saint-Germain","1ST","28/11/2021","15","1","69%","0","2","6","1","3","0","337","11","6","1","0","4","0","2","0","5","1","0","2","4","0","2","2","314","4","34","0","14/15 (93%)","1/6 (17%)","52%","6","23/46 (50%)","2/2 (100%)","6/12 (50%)","55%","11","3","0","4","0","1","0","0","0","0","2"
"Local - Saint-Étienne vs Paris Saint-Germain","2ND","28/11/2021","15","0","26%","0","0","5","2","3","0","132","5","4","0","0","2","0","2","1","3","2","0","0","0","0","0","0","101","5","9","0","14/24 (58%)","0/5 (0%)","53%","2","17/33 (52%)","6/10 (60%)","9/15 (60%)","40%","5","10","0","19","0","2","0","0","0","0","6"
"Visita - Saint-Étienne vs Paris Saint-Germain","2ND","28/11/2021","15","2","74%","0","6","9","2","2","0","384","8","1","0","0","4","0","3","2","7","2","2","4","2","0","0","3","347","9","46","0","10/14 (71%)","2/7 (29%)","47%","1","16/33 (48%)","4/10 (40%)","7/11 (64%)","75%","8","3","0","4","0","2","0","0","0","0","2"
"Local - AS Monaco vs RC Strasbourg","ALL","28/11/2021","15","1","59%","0","2","8","3","4","12","571","17","9","2","0","3","1","3","2","5","3","1","1","0","0","3","0","451","30","69","0","34/67 (51%)","4/16 (25%)","45%","9","33/69 (48%)","12/30 (40%)","7/13 (54%)","65%","17","10","0","6","0","3","0","0","0","0","4"
"Visita - AS Monaco vs RC Strasbourg","ALL","28/11/2021","15","1","41%","0","1","7","2","3","9","398","15","11","1","0","4","0","1","2","2","5","1","0","0","0","3","2","296","18","59","0","33/78 (42%)","2/10 (20%)","55%","11","36/69 (52%)","18/30 (60%)","10/16 (63%)","60%","15","10","0","15","0","2","0","0","0","0","9"
"Local - AS Monaco vs RC Strasbourg","1ST","28/11/2021","15","1","60%","0","1","4","3","2","0","305","9","5","0","0","1","1","1","2","3","1","1","0","0","0","2","0","240","19","34","0","19/36 (53%)","2/8 (25%)","47%","5","19/38 (50%)","5/13 (38%)","5/7 (71%)","56%","9","3","0","3","0","3","0","0","0","0","3"
"Visita - AS Monaco vs RC Strasbourg","1ST","28/11/2021","15","0","40%","0","0","5","0","1","0","203","7","5","1","0","3","0","1","1","1","4","0","0","0","0","1","1","156","5","23","0","16/38 (42%)","2/5 (40%)","53%","7","19/38 (50%)","8/13 (62%)","7/9 (78%)","86%","7","6","0","8","0","0","0","0","0","0","1"
"Local - AS Monaco vs RC Strasbourg","2ND","28/11/2021","15","0","58%","0","1","4","0","2","0","266","8","4","2","0","2","0","2","0","2","2","0","1","0","0","1","0","211","11","35","0","15/31 (48%)","2/8 (25%)","44%","4","14/31 (45%)","7/17 (41%)","2/6 (33%)","75%","8","7","0","3","0","0","0","0","0","0","1"
"Visita - AS Monaco vs RC Strasbourg","2ND","28/11/2021","15","0","42%","0","1","2","2","2","0","195","8","6","0","0","1","0","0","1","1","1","1","0","0","0","2","1","140","13","36","0","17/40 (43%)","0/5 (0%)","56%","4","17/31 (55%)","10/17 (59%)","3/7 (43%)","38%","8","4","0","7","0","2","0","0","0","0","8"
"Local - Bordeaux vs Stade Brestois","ALL","28/11/2021","15","1","65%","0","2","16","2","5","13","574","18","11","3","0","4","0","6","6","8","8","1","1","2","0","3","1","497","21","53","0","31/55 (56%)","5/24 (21%)","51%","5","34/65 (52%)","19/39 (49%)","5/15 (33%)","33%","18","16","0","10","0","2","0","0","0","0","13"
"Visita - Bordeaux vs Stade Brestois","ALL","28/11/2021","15","2","35%","0","4","14","3","2","11","305","15","11","1","0","4","0","8","2","10","4","2","2","2","0","3","0","217","19","51","0","28/49 (57%)","4/12 (33%)","49%","8","31/65 (48%)","20/39 (51%)","5/15 (33%)","87%","15","12","0","29","0","3","0","0","0","0","11"
"Local - Bordeaux vs Stade Brestois","1ST","28/11/2021","15","1","70%","0","1","8","0","3","0","335","9","6","0","0","2","0","3","3","4","4","1","0","0","0","2","0","295","10","26","0","16/27 (59%)","3/13 (23%)","61%","0","18/24 (75%)","7/17 (41%)","3/5 (60%)","56%","9","8","0","2","0","0","0","0","0","0","2"
"Visita - Bordeaux vs Stade Brestois","1ST","28/11/2021","15","0","30%","0","0","3","1","0","0","141","2","3","0","0","0","0","2","1","3","0","0","0","0","0","0","0","102","12","25","0","16/25 (64%)","2/6 (33%)","39%","4","6/24 (25%)","10/17 (59%)","1/6 (17%)","100%","2","6","0","13","0","1","0","0","0","0","7"
"Local - Bordeaux vs Stade Brestois","2ND","28/11/2021","15","0","59%","0","1","8","2","2","0","239","9","5","3","0","2","0","3","3","4","4","0","1","2","0","1","1","202","11","27","0","15/28 (54%)","2/11 (18%)","44%","5","16/41 (39%)","12/22 (55%)","2/10 (20%)","11%","9","8","0","8","0","2","0","0","0","0","11"
"Visita - Bordeaux vs Stade Brestois","2ND","28/11/2021","15","0","41%","0","4","11","2","2","0","164","13","8","1","0","4","0","6","1","7","4","2","2","2","0","3","0","115","7","26","0","12/24 (50%)","2/6 (33%)","56%","4","25/41 (61%)","10/22 (45%)","4/9 (44%)","85%","13","6","0","16","0","2","0","0","0","0","4"
"Local - Lorient vs Stade Rennais","ALL","28/11/2021","15","0","42%","0","1","6","3","3","11","347","18","10","0","0","0","0","5","1","3","3","0","1","1","0","3","1","244","31","61","0","32/62 (52%)","2/21 (10%)","46%","1","34/68 (50%)","17/43 (40%)","6/22 (27%)","50%","18","7","0","13","0","3","0","0","0","0","11"
"Visita - Lorient vs Stade Rennais","ALL","28/11/2021","15","2","58%","0","1","11","0","4","11","490","17","11","2","0","5","0","2","4","7","4","1","0","0","0","0","1","388","27","52","0","40/67 (60%)","2/12 (17%)","54%","9","34/68 (50%)","26/43 (60%)","7/16 (44%)","76%","17","1","0","24","0","0","0","0","0","0","8"
"Local - Lorient vs Stade Rennais","1ST","28/11/2021","15","0","41%","0","0","3","2","2","0","169","5","7","0","0","0","0","2","1","1","2","0","0","0","0","2","1","121","13","28","0","14/30 (47%)","1/10 (10%)","50%","0","15/31 (48%)","10/19 (53%)","3/13 (23%)","80%","5","5","0","7","0","2","0","0","0","0","4"
"Visita - Lorient vs Stade Rennais","1ST","28/11/2021","15","0","59%","0","0","3","0","2","0","252","10","4","1","0","2","0","0","1","1","2","0","0","0","0","0","1","201","13","21","0","19/32 (59%)","1/7 (14%)","50%","2","16/31 (52%)","9/19 (47%)","2/5 (40%)","80%","10","0","0","10","0","0","0","0","0","0","3"
"Local - Lorient vs Stade Rennais","2ND","28/11/2021","15","0","44%","0","1","3","1","1","0","178","13","3","0","0","0","0","3","0","2","1","0","1","1","0","1","0","123","18","33","0","18/32 (56%)","1/11 (9%)","43%","1","19/37 (51%)","7/24 (29%)","3/9 (33%)","38%","13","2","0","6","0","1","0","0","0","0","7"
"Visita - Lorient vs Stade Rennais","2ND","28/11/2021","15","0","56%","0","1","8","0","2","0","238","7","7","1","0","3","0","2","3","6","2","1","0","0","0","0","0","187","14","31","0","21/35 (60%)","1/5 (20%)","57%","7","18/37 (49%)","17/24 (71%)","5/11 (45%)","71%","7","1","0","14","0","0","0","0","0","0","5"
"Local - Stade de Reims vs Clermont Foot","ALL","28/11/2021","15","1","41%","0","0","12","0","4","13","417","18","10","2","0","3","1","8","1","11","1","0","0","0","0","2","2","332","19","49","0","17/44 (39%)","7/20 (35%)","48%","14","34/68 (50%)","10/23 (43%)","6/11 (55%)","61%","18","20","0","13","0","0","0","0","0","0","4"
"Visita - Stade de Reims vs Clermont Foot","ALL","28/11/2021","15","0","59%","0","1","4","2","1","13","616","19","13","2","0","0","0","4","0","3","1","0","1","0","0","1","0","524","26","51","0","35/62 (56%)","0/12 (0%)","52%","10","34/68 (50%)","13/23 (57%)","2/10 (20%)","37%","19","7","0","10","0","2","0","0","0","0","8"
"Local - Stade de Reims vs Clermont Foot","1ST","28/11/2021","15","0","40%","0","0","3","0","1","0","221","6","2","2","0","1","1","1","1","3","0","0","0","0","0","0","1","173","10","24","0","13/30 (43%)","3/8 (38%)","42%","7","11/26 (42%)","5/12 (42%)","3/5 (60%)","83%","6","11","0","6","0","0","0","0","0","0","3"
"Visita - Stade de Reims vs Clermont Foot","1ST","28/11/2021","15","0","60%","0","1","3","1","1","0","340","9","5","0","0","0","0","3","0","2","1","0","1","0","0","1","0","296","11","25","0","20/31 (65%)","0/6 (0%)","58%","5","15/26 (58%)","7/12 (58%)","1/2 (50%)","33%","9","4","0","5","0","1","0","0","0","0","5"
"Local - Stade de Reims vs Clermont Foot","2ND","28/11/2021","15","0","42%","0","0","9","0","3","0","196","12","8","0","0","2","0","7","0","8","1","0","0","0","0","2","1","159","9","25","0","4/14 (29%)","4/12 (33%)","53%","7","23/42 (55%)","5/11 (45%)","3/6 (50%)","50%","12","9","0","7","0","0","0","0","0","0","1"
"Visita - Stade de Reims vs Clermont Foot","2ND","28/11/2021","15","0","58%","0","0","1","1","0","0","276","10","8","2","0","0","0","1","0","1","0","0","0","0","0","0","0","228","15","26","0","15/31 (48%)","0/6 (0%)","47%","5","19/42 (45%)","6/11 (55%)","1/8 (13%)","40%","10","3","0","5","0","1","0","0","0","0","3"
"Local - Montpellier vs Olympique Lyonnais","ALL","28/11/2021","15","0","44%","0","3","15","2","8","7","426","24","14","1","0","6","2","6","3","9","6","0","3","0","0","2","1","355","14","52","0","25/39 (64%)","4/30 (13%)","49%","9","42/78 (54%)","7/22 (32%)","4/13 (31%)","54%","24","13","0","13","0","2","0","0","0","0","6"
"Visita - Montpellier vs Olympique Lyonnais","ALL","28/11/2021","15","1","56%","0","2","11","6","5","15","558","18","7","4","0","3","1","5","3","6","5","1","1","2","0","2","1","472","24","70","0","26/51 (51%)","3/10 (30%)","51%","12","36/78 (46%)","15/22 (68%)","11/23 (48%)","50%","18","17","0","26","0","6","0","0","0","0","11"
"Local - Montpellier vs Olympique Lyonnais","1ST","28/11/2021","15","0","41%","0","1","3","1","2","0","223","12","6","0","0","1","2","2","0","2","1","0","1","0","0","0","1","186","4","21","0","14/23 (61%)","1/9 (11%)","46%","6","21/42 (50%)","2/8 (25%)","3/6 (50%)","67%","12","6","0","6","0","1","0","0","0","0","5"
"Visita - Montpellier vs Olympique Lyonnais","1ST","28/11/2021","15","1","59%","0","2","6","1","1","0","329","9","4","3","0","2","1","4","0","3","3","1","1","1","0","1","1","286","16","41","0","16/25 (64%)","1/4 (25%)","54%","6","21/42 (50%)","6/8 (75%)","8/14 (57%)","22%","9","6","0","9","0","1","0","0","0","0","3"
"Local - Montpellier vs Olympique Lyonnais","2ND","28/11/2021","15","0","49%","0","2","12","1","6","0","203","12","8","1","0","5","0","4","3","7","5","0","2","0","0","2","0","169","10","31","0","11/16 (69%)","3/21 (14%)","52%","3","21/36 (58%)","5/14 (36%)","1/7 (14%)","42%","12","7","0","7","0","1","0","0","0","0","1"
"Visita - Montpellier vs Olympique Lyonnais","2ND","28/11/2021","15","0","51%","0","0","5","5","4","0","229","9","3","1","0","1","0","1","3","3","2","0","0","1","0","1","0","186","8","29","0","10/26 (38%)","2/6 (33%)","48%","6","15/36 (42%)","9/14 (64%)","3/9 (33%)","78%","9","11","0","17","0","5","0","0","0","0","8"
"Local - Olympique de Marseille vs Troyes","ALL","28/11/2021","15","1","56%","0","3","14","2","7","10","490","17","17","1","0","4","0","7","3","6","8","1","2","2","0","6","2","392","22","60","0","29/62 (47%)","7/19 (37%)","63%","7","44/68 (65%)","18/31 (58%)","10/13 (77%)","82%","17","8","0","8","0","2","0","0","0","0","5"
"Visita - Olympique de Marseille vs Troyes","ALL","28/11/2021","15","0","44%","0","0","5","3","3","17","391","10","10","4","0","2","0","3","0","4","1","0","0","0","0","1","2","303","15","43","0","23/54 (43%)","3/16 (19%)","37%","6","24/68 (35%)","13/31 (42%)","4/15 (27%)","60%","10","16","0","16","0","3","0","0","0","0","9"
"Local - Olympique de Marseille vs Troyes","1ST","28/11/2021","15","0","54%","0","0","5","1","1","0","250","7","9","1","0","0","0","4","1","1","4","0","0","0","0","4","1","213","12","28","0","18/30 (60%)","2/6 (33%)","62%","4","20/30 (67%)","6/12 (50%)","4/4 (100%)","71%","7","4","0","3","0","1","0","0","0","0","3"
"Visita - Olympique de Marseille vs Troyes","1ST","28/11/2021","15","0","46%","0","0","4","0","2","0","212","4","5","3","0","1","0","3","0","3","1","0","0","0","0","1","0","176","8","13","0","15/29 (52%)","2/8 (25%)","38%","3","10/30 (33%)","6/12 (50%)","1/5 (20%)","50%","4","5","0","6","0","0","0","0","0","0","6"
"Local - Olympique de Marseille vs Troyes","2ND","28/11/2021","15","0","57%","0","3","9","1","6","0","240","10","8","0","0","4","0","3","2","5","4","1","2","2","0","2","1","179","10","32","0","11/32 (34%)","5/13 (38%)","63%","3","24/38 (63%)","12/19 (63%)","6/9 (67%)","90%","10","4","0","5","0","1","0","0","0","0","2"
"Visita - Olympique de Marseille vs Troyes","2ND","28/11/2021","15","0","43%","0","0","1","3","1","0","179","6","5","1","0","1","0","0","0","1","0","0","0","0","0","0","2","127","7","30","0","8/25 (32%)","1/8 (13%)","37%","3","14/38 (37%)","7/19 (37%)","3/10 (30%)","67%","6","11","0","10","0","3","0","0","0","0","3"
