Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Hellas Verona vs AS Roma","ALL","26/08/2023","2","1","72%","1.56","3","23","1","12","12","497","16","17","3","0","7","2","12","4","14","9","1","2","0","0","6","3","431","21","44","0","20/40 (50%)","6/31 (19%)","58%","10","45/74 (61%)","27/50 (54%)","12/14 (86%)","56%","16","2","47","5","0","1","-0.73","0","0","0","6"
"Local - Hellas Verona vs AS Roma","1ST","26/08/2023","2","2","26%","0.73","1","4","2","0","0","100","5","4","0","0","3","0","1","0","3","1","1","0","0","0","0","0","69","9","20","0","15/27 (56%)","0/1 (0%)","37%","4","13/39 (33%)","10/24 (42%)","4/11 (36%)","80%","5","5","16","16","0","2","0","0","0","0","5"
"Visita - Hellas Verona vs AS Roma","1ST","26/08/2023","2","0","74%","0.60","1","11","1","6","0","268","11","8","1","0","2","1","7","2","6","5","0","1","0","0","3","2","240","10","21","0","9/17 (53%)","3/14 (21%)","63%","4","26/39 (67%)","14/24 (58%)","7/8 (88%)","55%","11","0","15","1","0","1","0","0","0","0","3"
"Local - Hellas Verona vs AS Roma","2ND","26/08/2023","2","0","31%","0.02","0","1","4","1","0","106","7","7","1","1","0","0","0","1","1","0","0","0","0","0","0","0","65","6","25","0","19/36 (53%)","1/4 (25%)","48%","4","16/35 (46%)","13/26 (50%)","2/3 (67%)","71%","7","0","29","20","0","4","0","0","0","0","9"
"Visita - Hellas Verona vs AS Roma","2ND","26/08/2023","2","1","69%","0.96","2","12","0","6","0","229","5","9","2","0","5","1","5","2","8","4","1","1","0","0","3","1","191","11","23","0","11/23 (48%)","3/17 (18%)","52%","6","19/35 (54%)","13/26 (50%)","5/6 (83%)","60%","5","2","32","4","0","0","0","0","0","0","3"
"Local - Fiorentina vs Lecce","ALL","27/08/2023","2","2","60%","1.35","2","10","0","3","16","444","23","14","1","0","4","1","4","2","9","1","1","1","1","0","1","2","362","24","52","0","33/62 (53%)","7/19 (37%)","51%","10","49/91 (54%)","13/30 (43%)","12/22 (55%)","48%","23","8","61","9","0","0","-1.27","0","0","0","1"
"Visita - Fiorentina vs Lecce","ALL","27/08/2023","2","2","40%","0.26","1","6","2","3","15","305","20","15","3","0","2","0","1","3","1","5","1","0","0","0","6","1","220","21","32","0","15/41 (37%)","3/9 (33%)","49%","12","42/91 (46%)","17/30 (57%)","7/18 (39%)","85%","20","5","56","10","0","2","-0.64","0","0","0","11"
"Local - Fiorentina vs Lecce","1ST","27/08/2023","2","2","60%","0.81","2","4","0","2","0","249","15","7","0","0","3","1","1","0","3","1","1","1","1","0","1","1","205","12","24","0","16/30 (53%)","2/10 (20%)","54%","6","30/49 (61%)","3/12 (25%)","8/11 (73%)","47%","15","5","32","4","0","0","0","0","0","0","0"
"Visita - Fiorentina vs Lecce","1ST","27/08/2023","2","0","40%","0.05","0","2","1","2","0","169","9","7","1","0","0","0","0","2","0","2","0","0","0","0","4","1","128","9","15","0","3/16 (19%)","2/5 (40%)","46%","7","19/49 (39%)","9/12 (75%)","3/11 (27%)","78%","9","4","28","3","0","1","0","0","0","0","3"
"Local - Fiorentina vs Lecce","2ND","27/08/2023","2","0","60%","0.53","0","6","0","1","0","195","8","7","1","0","1","0","3","2","6","0","0","0","0","0","0","1","157","12","28","0","17/32 (53%)","5/9 (56%)","48%","4","19/42 (45%)","10/18 (56%)","4/11 (36%)","50%","8","3","29","5","0","0","0","0","0","0","1"
"Visita - Fiorentina vs Lecce","2ND","27/08/2023","2","2","40%","0.21","1","4","1","1","0","136","11","8","2","0","2","0","1","1","1","3","1","0","0","0","2","0","92","12","17","0","12/25 (48%)","1/4 (25%)","52%","5","23/42 (55%)","8/18 (44%)","4/7 (57%)","91%","11","1","28","7","0","1","0","0","0","0","8"
"Local - Juventus vs Bologna","ALL","27/08/2023","2","1","58%","0.83","1","14","3","6","15","534","13","12","2","0","3","0","7","4","8","6","0","1","0","0","2","4","461","25","63","0","20/34 (59%)","8/26 (31%)","52%","6","38/73 (52%)","13/25 (52%)","14/26 (54%)","77%","13","9","52","10","0","3","0.18","0","0","0","8"
"Visita - Juventus vs Bologna","ALL","27/08/2023","2","1","42%","0.50","1","10","2","2","13","401","18","13","1","0","4","0","4","2","4","6","1","0","0","0","2","0","325","17","41","0","31/58 (53%)","0/9 (0%)","48%","7","35/73 (48%)","12/25 (48%)","5/11 (45%)","61%","18","6","50","28","0","2","-0.43","0","0","0","7"
"Local - Juventus vs Bologna","1ST","27/08/2023","2","0","60%","0.12","0","4","1","1","0","295","5","5","1","0","1","0","1","2","1","3","0","0","0","0","2","3","255","14","35","0","9/18 (50%)","3/8 (38%)","50%","4","16/31 (52%)","5/11 (45%)","6/10 (60%)","80%","5","5","20","5","0","1","0","0","0","0","6"
"Visita - Juventus vs Bologna","1ST","27/08/2023","2","1","40%","0.43","1","7","1","1","0","194","8","4","1","0","2","0","4","1","3","4","1","0","0","0","1","0","162","8","18","0","17/27 (63%)","0/7 (0%)","50%","4","15/31 (48%)","6/11 (55%)","3/4 (75%)","63%","8","2","25","14","0","1","0","0","0","0","2"
"Local - Juventus vs Bologna","2ND","27/08/2023","2","1","55%","0.71","1","10","2","5","0","239","8","7","1","0","2","0","6","2","7","3","0","1","0","0","0","1","206","11","28","0","11/16 (69%)","5/18 (28%)","54%","2","22/42 (52%)","8/14 (57%)","8/16 (50%)","75%","8","4","32","5","0","2","0","0","0","0","2"
"Visita - Juventus vs Bologna","2ND","27/08/2023","2","0","45%","0.07","0","3","1","1","0","207","10","9","0","0","2","0","0","1","1","2","0","0","0","0","1","0","163","9","23","0","14/31 (45%)","0/2 (0%)","46%","3","20/42 (48%)","6/14 (43%)","2/7 (29%)","60%","10","4","25","14","0","1","0","0","0","0","5"
"Local - Lazio vs Genoa","ALL","27/08/2023","2","0","70%","1.45","1","16","2","15","9","724","10","13","4","0","2","1","9","5","10","6","0","1","1","0","3","0","629","29","102","0","20/36 (56%)","8/50 (16%)","41%","9","31/67 (46%)","8/29 (28%)","8/17 (47%)","60%","10","4","58","10","0","2","-0.26","0","0","0","2"
"Visita - Lazio vs Genoa","ALL","27/08/2023","2","1","30%","0.56","2","5","2","1","16","314","18","9","2","0","3","1","1","1","3","2","1","1","0","0","1","0","231","13","42","0","24/62 (39%)","2/10 (20%)","59%","5","36/67 (54%)","21/29 (72%)","10/15 (67%)","39%","18","15","61","54","0","2","0.50","0","0","0","13"
"Local - Lazio vs Genoa","1ST","27/08/2023","2","0","69%","0.23","0","3","2","7","0","408","2","6","1","0","0","0","1","2","2","1","0","0","1","0","1","0","366","17","53","0","10/16 (63%)","5/23 (22%)","29%","6","8/26 (31%)","2/8 (25%)","0/4 (0%)","100%","2","1","26","7","0","2","0","0","0","0","0"
"Visita - Lazio vs Genoa","1ST","27/08/2023","2","1","31%","0.49","2","4","0","1","0","184","10","4","1","0","3","1","0","1","3","1","1","1","0","0","0","0","147","5","21","0","11/29 (38%)","1/6 (17%)","71%","0","18/26 (69%)","6/8 (75%)","4/6 (67%)","40%","10","11","29","30","0","0","0","0","0","0","4"
"Local - Lazio vs Genoa","2ND","27/08/2023","2","0","72%","1.22","1","13","0","8","0","316","8","7","3","0","2","1","8","3","8","5","0","1","0","0","2","0","263","12","49","0","10/20 (50%)","3/27 (11%)","47%","3","23/41 (56%)","6/21 (29%)","8/13 (62%)","50%","8","3","32","3","0","0","0","0","0","0","2"
"Visita - Lazio vs Genoa","2ND","27/08/2023","2","0","28%","0.07","0","1","2","0","0","130","8","5","1","0","0","0","1","0","0","1","0","0","0","0","1","0","84","8","21","0","13/33 (39%)","1/4 (25%)","53%","5","18/41 (44%)","15/21 (71%)","6/9 (67%)","38%","8","4","32","24","0","2","0","0","0","0","9"
"Local - SSC Napoli vs Sassuolo","ALL","27/08/2023","2","2","67%","3.54","5","25","1","12","9","656","18","8","0","0","5","2","12","8","20","5","2","3","0","0","3","4","595","15","45","0","29/40 (73%)","12/25 (48%)","52%","5","32/68 (47%)","13/18 (72%)","6/18 (33%)","56%","18","3","56","5","0","1","0.01","0","0","0","4"
"Visita - SSC Napoli vs Sassuolo","ALL","27/08/2023","2","0","33%","0.17","0","6","3","4","10","330","17","8","1","1","1","0","3","2","1","5","0","0","1","0","0","0","269","6","31","0","12/33 (36%)","2/10 (20%)","48%","9","36/68 (53%)","5/18 (28%)","11/20 (55%)","76%","17","7","44","24","0","3","-0.02","0","0","0","15"
"Local - SSC Napoli vs Sassuolo","1ST","27/08/2023","2","1","60%","1.36","2","7","1","6","0","301","9","4","0","0","1","1","4","2","6","1","1","1","0","0","2","1","266","9","23","0","14/21 (67%)","5/12 (42%)","56%","4","17/35 (49%)","8/10 (80%)","4/9 (44%)","56%","9","2","31","3","0","1","0","0","0","0","2"
"Visita - SSC Napoli vs Sassuolo","1ST","27/08/2023","2","0","40%","0.08","0","3","0","3","0","205","9","5","1","0","1","0","2","0","1","2","0","0","1","0","0","0","172","5","19","0","5/12 (42%)","2/8 (25%)","44%","5","18/35 (51%)","2/10 (20%)","4/8 (50%)","78%","9","4","23","10","0","0","0","0","0","0","6"
"Local - SSC Napoli vs Sassuolo","2ND","27/08/2023","2","1","74%","2.17","3","18","0","6","0","355","9","4","0","0","4","1","8","6","14","4","1","2","0","0","1","3","329","6","22","0","15/19 (79%)","7/13 (54%)","49%","1","15/33 (45%)","5/8 (63%)","2/9 (22%)","56%","9","1","25","2","0","0","0","0","0","0","2"
"Visita - SSC Napoli vs Sassuolo","2ND","27/08/2023","2","0","26%","0.09","0","3","3","1","0","125","8","3","0","1","0","0","1","2","0","3","0","0","0","0","0","0","97","1","12","0","7/21 (33%)","0/2 (0%)","51%","4","18/33 (55%)","3/8 (38%)","7/12 (58%)","75%","8","3","21","14","0","3","0","0","0","0","9"
"Local - Salernitana vs Udinese","ALL","28/08/2023","2","1","56%","0.50","1","9","7","7","12","427","9","19","4","0","4","0","4","1","3","6","1","0","1","0","0","1","339","13","53","0","24/56 (43%)","3/19 (16%)","46%","6","32/60 (53%)","13/38 (34%)","4/10 (40%)","78%","9","10","47","18","0","7","0.12","0","0","0","12"
"Visita - Salernitana vs Udinese","ALL","28/08/2023","2","1","44%","0.80","0","14","3","5","19","333","12","11","4","0","6","0","4","4","7","7","0","0","0","0","1","1","254","12","60","0","27/56 (48%)","6/18 (33%)","54%","8","28/60 (47%)","25/38 (66%)","5/6 (83%)","50%","12","13","52","14","0","3","0.29","0","0","0","9"
"Local - Salernitana vs Udinese","1ST","28/08/2023","2","0","55%","0.05","0","3","5","1","0","203","4","7","0","0","0","0","2","1","0","3","0","0","0","0","0","1","152","6","23","0","11/30 (37%)","1/7 (14%)","40%","2","13/27 (48%)","6/20 (30%)","2/8 (25%)","50%","4","8","28","12","0","5","0","0","0","0","8"
"Visita - Salernitana vs Udinese","1ST","28/08/2023","2","0","45%","0.47","0","10","0","4","0","163","8","2","0","0","3","0","3","4","4","6","0","0","0","0","1","1","116","7","39","0","13/25 (52%)","4/12 (33%)","60%","3","14/27 (52%)","14/20 (70%)","4/5 (80%)","63%","8","9","30","4","0","0","0","0","0","0","6"
"Local - Salernitana vs Udinese","2ND","28/08/2023","2","1","57%","0.45","1","6","2","6","0","224","5","12","4","0","4","0","2","0","3","3","1","0","1","0","0","0","187","7","30","0","13/26 (50%)","2/12 (17%)","51%","4","19/33 (58%)","7/18 (39%)","2/2 (100%)","100%","5","2","19","6","0","2","0","0","0","0","4"
"Visita - Salernitana vs Udinese","2ND","28/08/2023","2","1","43%","0.33","0","4","3","1","0","170","4","9","4","0","3","0","1","0","3","1","0","0","0","0","0","0","138","5","21","0","14/31 (45%)","2/6 (33%)","49%","5","14/33 (42%)","11/18 (61%)","1/1 (100%)","25%","4","4","22","10","0","3","0","0","0","0","3"
"Local - Cagliari vs Inter","ALL","28/08/2023","2","0","33%","0.66","1","12","1","4","9","327","12","9","0","0","2","0","4","6","8","4","0","1","1","0","2","1","254","14","53","0","27/52 (52%)","4/22 (18%)","43%","12","29/65 (45%)","11/27 (41%)","8/21 (38%)","50%","12","6","70","40","0","1","-0.55","0","0","0","9"
"Visita - Cagliari vs Inter","ALL","28/08/2023","2","2","67%","0.92","1","17","2","7","10","678","25","9","1","0","3","2","9","5","13","4","1","0","2","0","2","2","595","15","75","0","42/71 (59%)","6/28 (21%)","57%","6","36/65 (55%)","16/27 (59%)","2/8 (25%)","64%","25","2","71","17","0","2","0.91","0","0","0","10"
"Local - Cagliari vs Inter","1ST","28/08/2023","2","0","32%","0.29","0","6","1","2","0","142","3","4","0","0","1","0","3","2","4","2","0","0","1","0","1","0","105","6","24","0","11/26 (42%)","2/11 (18%)","45%","7","9/23 (39%)","9/17 (53%)","2/5 (40%)","33%","3","2","34","28","0","1","0","0","0","0","5"
"Visita - Cagliari vs Inter","1ST","28/08/2023","2","2","68%","0.64","1","12","1","7","0","314","10","3","0","0","3","1","6","3","9","3","1","0","2","0","0","0","268","9","35","0","20/38 (53%)","6/21 (29%)","55%","1","14/23 (61%)","8/17 (47%)","1/3 (33%)","80%","10","2","34","7","0","1","0","0","0","0","5"
"Local - Cagliari vs Inter","2ND","28/08/2023","2","0","34%","0.37","1","6","0","2","0","185","9","5","0","0","1","0","1","4","4","2","0","1","0","0","1","1","149","8","29","0","16/26 (62%)","2/11 (18%)","42%","5","20/42 (48%)","2/10 (20%)","6/16 (38%)","56%","9","4","36","12","0","0","0","0","0","0","4"
"Visita - Cagliari vs Inter","2ND","28/08/2023","2","0","66%","0.28","0","5","1","0","0","364","15","6","1","0","0","1","3","2","4","1","0","0","0","0","2","2","327","6","40","0","22/33 (67%)","0/7 (0%)","58%","5","22/42 (52%)","8/10 (80%)","1/5 (20%)","53%","15","0","37","10","0","1","0","0","0","0","5"
"Local - Sassuolo vs Hellas Verona","ALL","01/09/2023","3","3","47%","1.72","4","16","2","10","8","375","11","12","1","0","7","0","4","5","11","5","2","2","3","0","2","1","283","25","49","0","28/67 (42%)","4/24 (17%)","51%","11","33/61 (54%)","16/35 (46%)","10/14 (71%)","55%","11","10","53","6","0","2","-0.42","0","0","0","12"
"Visita - Sassuolo vs Hellas Verona","ALL","01/09/2023","3","1","53%","0.63","1","11","4","1","13","445","15","8","3","0","3","0","8","0","7","4","0","1","1","0","2","4","357","12","58","0","33/73 (45%)","4/12 (33%)","49%","6","28/61 (46%)","19/35 (54%)","5/10 (50%)","80%","15","4","65","29","0","4","-0.43","0","0","0","6"
"Local - Sassuolo vs Hellas Verona","1ST","01/09/2023","3","1","53%","0.47","1","10","0","5","0","190","2","8","1","0","3","0","2","5","6","4","1","0","0","0","1","0","142","14","24","0","15/35 (43%)","4/16 (25%)","48%","7","15/30 (50%)","7/16 (44%)","5/8 (63%)","50%","2","2","20","1","0","0","0","0","0","0","8"
"Visita - Sassuolo vs Hellas Verona","1ST","01/09/2023","3","0","47%","0.52","1","6","2","1","0","177","10","3","2","0","0","0","6","0","5","1","0","1","0","0","0","4","132","5","25","0","13/34 (38%)","3/6 (50%)","52%","2","15/30 (50%)","9/16 (56%)","2/2 (100%)","80%","10","1","28","16","0","2","0","0","0","0","3"
"Local - Sassuolo vs Hellas Verona","2ND","01/09/2023","3","2","41%","1.25","3","6","2","5","0","185","9","4","0","0","4","0","2","0","5","1","1","2","3","0","1","1","141","11","25","0","13/32 (41%)","0/8 (0%)","54%","4","18/31 (58%)","9/19 (47%)","5/6 (83%)","56%","9","8","33","5","0","2","0","0","0","0","4"
"Visita - Sassuolo vs Hellas Verona","2ND","01/09/2023","3","1","59%","0.11","0","5","2","0","0","268","5","5","1","0","3","0","2","0","2","3","0","0","1","0","2","0","225","7","33","0","20/39 (51%)","1/6 (17%)","46%","4","13/31 (42%)","10/19 (53%)","3/8 (38%)","80%","5","3","37","13","0","2","0","0","0","0","3"
"Local - AS Roma vs AC Milan","ALL","01/09/2023","3","1","43%","0.71","1","13","2","3","14","399","12","15","2","0","2","0","7","4","5","8","0","1","0","0","3","1","336","17","51","0","32/49 (65%)","3/22 (14%)","58%","2","34/60 (57%)","16/26 (62%)","8/12 (67%)","42%","12","8","44","7","0","2","-0.37","0","0","0","5"
"Visita - AS Roma vs AC Milan","ALL","01/09/2023","3","2","57%","1.66","1","9","1","5","15","544","6","14","4","1","4","0","1","4","9","0","1","0","0","0","2","1","478","6","39","0","20/53 (38%)","3/11 (27%)","42%","7","26/60 (43%)","10/26 (38%)","6/11 (55%)","83%","6","8","48","16","0","1","-0.91","0","0","0","12"
"Local - AS Roma vs AC Milan","1ST","01/09/2023","3","0","33%","0.04","0","3","1","0","0","158","5","7","0","0","0","0","3","0","0","3","0","0","0","0","1","0","125","11","13","0","14/25 (56%)","1/3 (33%)","58%","2","16/28 (57%)","7/12 (58%)","4/5 (80%)","40%","5","4","17","6","0","1","0","0","0","0","4"
"Visita - AS Roma vs AC Milan","1ST","01/09/2023","3","1","67%","1.30","1","6","0","4","0","325","3","5","2","0","2","0","1","3","6","0","1","0","0","0","1","1","293","4","23","0","10/24 (42%)","1/8 (13%)","42%","3","12/28 (43%)","5/12 (42%)","4/6 (67%)","100%","3","4","23","3","0","0","0","0","0","0","5"
"Local - AS Roma vs AC Milan","2ND","01/09/2023","3","1","54%","0.68","1","10","1","3","0","241","7","8","2","0","2","0","4","4","5","5","0","1","0","0","2","1","211","6","38","0","18/24 (75%)","2/19 (11%)","59%","0","18/32 (56%)","9/14 (64%)","4/7 (57%)","43%","7","4","27","1","0","1","0","0","0","0","1"
"Visita - AS Roma vs AC Milan","2ND","01/09/2023","3","1","46%","0.36","0","3","1","1","0","219","3","9","2","1","2","0","0","1","3","0","0","0","0","0","1","0","185","2","16","0","10/29 (34%)","2/3 (67%)","41%","4","14/32 (44%)","5/14 (36%)","2/5 (40%)","67%","3","4","25","13","0","1","0","0","0","0","7"
"Local - Bologna vs Cagliari","ALL","02/09/2023","3","2","72%","2.32","4","16","0","5","9","725","17","9","1","0","7","2","6","3","11","5","2","2","0","0","2","1","645","23","71","0","27/47 (57%)","6/17 (35%)","54%","3","31/57 (54%)","7/13 (54%)","5/13 (38%)","53%","17","6","53","13","0","0","-0.20","0","0","0","11"
"Visita - Bologna vs Cagliari","ALL","02/09/2023","3","1","28%","0.47","1","7","5","2","13","272","11","8","2","0","1","0","5","1","3","4","1","0","0","0","2","1","211","17","45","0","26/43 (60%)","3/18 (17%)","46%","9","26/57 (46%)","6/13 (46%)","7/15 (47%)","73%","11","11","63","14","0","5","0.15","0","0","0","9"
"Local - Bologna vs Cagliari","1ST","02/09/2023","3","0","71%","0.57","1","6","0","3","0","354","6","4","1","0","2","1","2","2","4","2","0","1","0","0","1","0","314","13","31","0","14/22 (64%)","2/5 (40%)","44%","1","12/28 (43%)","3/6 (50%)","2/8 (25%)","50%","6","3","23","6","0","0","0","0","0","0","2"
"Visita - Bologna vs Cagliari","1ST","02/09/2023","3","1","29%","0.18","1","1","2","1","0","136","7","6","0","0","1","0","0","0","1","0","1","0","0","0","1","1","109","6","22","0","14/19 (74%)","1/10 (10%)","56%","5","16/28 (57%)","3/6 (50%)","3/4 (75%)","71%","7","5","27","6","0","2","0","0","0","0","6"
"Local - Bologna vs Cagliari","2ND","02/09/2023","3","2","72%","1.76","3","10","0","2","0","371","11","5","0","0","5","1","4","1","7","3","2","1","0","0","1","1","331","10","40","0","13/25 (52%)","4/12 (33%)","64%","2","19/29 (66%)","4/7 (57%)","3/5 (60%)","55%","11","3","30","7","0","0","0","0","0","0","9"
"Visita - Bologna vs Cagliari","2ND","02/09/2023","3","0","28%","0.29","0","6","3","1","0","136","4","2","2","0","0","0","5","1","2","4","0","0","0","0","1","0","102","11","23","0","12/24 (50%)","2/8 (25%)","36%","4","10/29 (34%)","3/7 (43%)","4/11 (36%)","75%","4","6","36","8","0","3","0","0","0","0","3"
"Local - Udinese vs Frosinone","ALL","02/09/2023","3","0","47%","1.52","3","12","1","3","14","345","16","9","2","0","6","0","4","2","7","5","0","3","1","0","4","0","263","26","51","0","20/45 (44%)","6/16 (38%)","47%","10","38/82 (46%)","16/33 (48%)","13/27 (48%)","63%","16","4","57","18","0","1","0.14","0","0","0","15"
"Visita - Udinese vs Frosinone","ALL","02/09/2023","3","0","53%","1.69","6","12","6","5","9","396","24","13","2","0","2","1","6","4","10","2","0","6","0","0","2","2","313","20","40","0","23/62 (37%)","2/16 (13%)","53%","7","44/82 (54%)","17/33 (52%)","8/17 (47%)","67%","24","7","63","16","0","6","1.48","0","0","0","8"
"Local - Udinese vs Frosinone","1ST","02/09/2023","3","0","50%","0.46","1","5","0","1","0","213","8","5","0","0","3","0","1","1","3","2","0","1","0","0","1","0","165","19","27","0","14/31 (45%)","4/8 (50%)","47%","4","20/43 (47%)","8/17 (47%)","7/17 (41%)","50%","8","0","28","9","0","0","0","0","0","0","9"
"Visita - Udinese vs Frosinone","1ST","02/09/2023","3","0","50%","0.95","4","4","3","3","0","206","14","5","1","0","0","1","4","0","4","0","0","4","0","0","0","1","163","5","19","0","12/32 (38%)","1/9 (11%)","53%","2","23/43 (53%)","9/17 (53%)","5/11 (45%)","79%","14","2","39","7","0","3","0","0","0","0","3"
"Local - Udinese vs Frosinone","2ND","02/09/2023","3","0","42%","1.06","2","7","1","2","0","132","8","4","2","0","3","0","3","1","4","3","0","2","1","0","3","0","98","7","24","0","6/14 (43%)","2/8 (25%)","47%","6","18/39 (46%)","8/16 (50%)","6/10 (60%)","75%","8","4","29","9","0","1","0","0","0","0","6"
