Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Monza vs Genoa","ALL","24/08/2024","2","1","30%","0.69","1","11","2","3","17","265","12","5","3","0","1","0","7","3","5","6","0","1","0","13","1","1","213","17","34","35/56 (63%)","25/46 (54%)","3/16 (19%)","37%","4","19/53 (36%)","15/39 (38%)","3/10 (30%)","58%","12","3","37","22","0","2","0.06","0","0","0","8"
"Local - Monza vs Genoa","1ST","24/08/2024","2","0","64%","0.06","0","2","0","2","0","316","7","5","1","0","1","0","0","1","0","2","0","0","0","0","0","1","282","10","24","0","18/28 (64%)","1/9 (11%)","70%","4","16/23 (70%)","10/14 (71%)","4/5 (80%)","43%","7","5","14","9","0","0","0","0","0","0","3"
"Visita - Monza vs Genoa","1ST","24/08/2024","2","1","36%","0.17","0","5","1","2","0","168","5","1","0","0","1","0","3","1","3","2","0","0","0","0","1","0","140","9","13","0","10/23 (43%)","2/12 (17%)","30%","4","7/23 (30%)","4/14 (29%)","1/4 (25%)","60%","5","2","20","6","0","1","0","0","0","0","2"
"Local - Monza vs Genoa","2ND","24/08/2024","2","0","77%","0.38","0","7","0","6","0","313","4","12","1","0","1","1","5","1","6","1","0","0","0","0","3","0","281","10","36","0","27/36 (75%)","7/22 (32%)","58%","5","18/30 (60%)","14/25 (56%)","2/4 (50%)","50%","4","1","18","7","0","0","0","0","0","0","5"
"Visita - Monza vs Genoa","2ND","24/08/2024","2","0","23%","0.52","1","6","1","1","0","97","7","4","3","0","0","0","4","2","2","4","0","1","0","0","0","1","73","8","21","0","15/23 (65%)","1/4 (25%)","42%","0","12/30 (40%)","11/25 (44%)","2/6 (33%)","57%","7","1","17","16","0","1","0","0","0","0","6"
"Local - Fiorentina vs Venezia","ALL","25/08/2024","2","0","55%","0.89","0","14","5","7","13","437","19","19","1","0","8","0","4","2","8","6","0","0","0","24","5","1","364","10","34","60/83 (72%)","22/59 (37%)","1/17 (6%)","54%","13","45/80 (56%)","17/34 (50%)","7/10 (70%)","58%","19","6","42","10","0","5","0.82","1","0","0","4"
"Visita - Fiorentina vs Venezia","ALL","25/08/2024","2","0","45%","0.63","2","8","8","3","21","360","16","12","2","0","4","0","2","2","5","3","0","2","0","16","2","2","291","20","37","36/66 (55%)","11/36 (31%)","5/13 (38%)","46%","15","35/80 (44%)","17/34 (50%)","9/13 (69%)","50%","16","3","39","17","2","8","1.91","3","2","1","5"
"Local - Fiorentina vs Venezia","1ST","25/08/2024","2","0","54%","0.68","0","8","1","3","0","239","9","11","0","0","5","0","2","1","6","2","0","0","0","0","3","0","205","4","12","0","10/27 (37%)","0/8 (0%)","54%","7","24/45 (53%)","8/14 (57%)","4/5 (80%)","33%","9","3","18","2","0","1","0","0","0","0","1"
"Visita - Fiorentina vs Venezia","1ST","25/08/2024","2","0","46%","0.22","1","4","5","1","0","205","8","5","1","0","1","0","1","2","1","3","0","1","0","0","1","1","167","11","17","0","5/19 (26%)","2/3 (67%)","46%","7","21/45 (47%)","6/14 (43%)","8/10 (80%)","63%","8","2","18","7","0","5","0","0","0","0","1"
"Local - Fiorentina vs Venezia","2ND","25/08/2024","2","0","56%","0.22","0","6","4","4","0","198","10","8","1","0","3","0","2","1","2","4","0","0","0","0","2","1","159","6","22","0","12/32 (38%)","1/9 (11%)","55%","6","21/35 (60%)","9/20 (45%)","3/5 (60%)","80%","10","3","24","8","0","4","0","0","0","0","3"
"Visita - Fiorentina vs Venezia","2ND","25/08/2024","2","0","44%","0.41","1","4","3","2","0","155","8","7","1","0","3","0","1","0","4","0","0","1","0","0","1","1","124","9","20","0","6/17 (35%)","3/10 (30%)","45%","8","14/35 (40%)","11/20 (55%)","1/3 (33%)","38%","8","1","21","10","0","3","0","0","0","0","4"
"Local - Torino vs Atalanta","ALL","25/08/2024","2","2","42%","2.38","6","13","8","4","11","342","13","14","3","0","7","0","4","2","10","3","2","4","1","18","2","1","274","7","46","51/82 (62%)","32/58 (55%)","2/9 (22%)","51%","3","29/50 (58%)","10/27 (37%)","3/8 (38%)","77%","13","11","38","23","1","8","3.41","3","1","0","14"
"Visita - Torino vs Atalanta","ALL","25/08/2024","2","1","58%","3.14","5","25","4","6","14","461","8","11","4","0","9","2","12","4","18","7","0","5","0","45","4","0","398","18","52","139/162 (86%)","19/38 (50%)","10/26 (38%)","49%","9","21/50 (42%)","17/27 (63%)","2/6 (33%)","63%","8","6","39","10","1","4","0.40","1","0","1","8"
"Local - Torino vs Atalanta","1ST","25/08/2024","2","1","51%","0.95","3","4","3","2","0","230","5","10","1","0","2","0","1","1","3","1","1","2","1","0","0","0","189","6","29","0","19/29 (66%)","1/5 (20%)","61%","2","16/25 (64%)","6/11 (55%)","2/4 (50%)","60%","5","9","18","12","0","3","0","0","0","0","6"
"Visita - Torino vs Atalanta","1ST","25/08/2024","2","1","49%","0.80","2","7","0","3","0","217","4","3","2","0","4","0","2","1","5","2","0","2","0","0","2","0","179","9","25","0","8/20 (40%)","2/10 (20%)","39%","3","9/25 (36%)","5/11 (45%)","2/4 (50%)","50%","4","4","22","6","0","0","0","0","0","0","3"
"Local - Torino vs Atalanta","2ND","25/08/2024","2","1","31%","1.43","3","9","5","2","0","112","8","4","2","0","5","0","3","1","7","2","1","2","0","0","2","1","85","1","17","0","13/29 (45%)","1/4 (25%)","41%","1","13/25 (52%)","4/16 (25%)","1/4 (25%)","88%","8","2","20","11","0","5","0","0","0","0","8"
"Visita - Torino vs Atalanta","2ND","25/08/2024","2","0","69%","2.34","3","18","4","3","0","244","4","8","2","0","5","2","10","3","13","5","0","3","0","0","2","0","219","9","27","0","11/18 (61%)","8/16 (50%)","59%","6","12/25 (48%)","12/16 (75%)","0/2 (0%)","75%","4","2","17","4","0","4","0","0","0","0","5"
"Local - AS Roma vs Empoli","ALL","25/08/2024","2","1","73%","2.19","2","27","2","8","10","614","12","11","0","0","7","3","10","10","19","8","0","2","0","48","1","0","547","33","61","147/185 (79%)","11/27 (41%)","13/35 (37%)","48%","10","28/63 (44%)","18/32 (56%)","5/16 (31%)","75%","12","6","39","4","0","2","-0.04","1","0","0","5"
"Visita - AS Roma vs Empoli","ALL","25/08/2024","2","2","27%","2.87","5","14","6","5","11","230","21","10","3","0","4","1","6","4","12","2","2","3","0","20","2","0","171","8","26","35/53 (66%)","16/45 (36%)","5/9 (56%)","52%","9","35/63 (56%)","14/32 (44%)","4/7 (57%)","57%","21","6","47","34","0","6","0.58","0","2","0","12"
"Local - AS Roma vs Empoli","1ST","25/08/2024","2","0","71%","0.33","1","6","1","3","0","327","3","4","0","0","1","0","3","2","4","2","0","1","0","0","1","0","290","14","29","0","6/15 (40%)","3/9 (33%)","46%","5","8/22 (36%)","8/13 (62%)","1/4 (25%)","100%","3","4","16","3","0","1","0","0","0","0","4"
"Visita - AS Roma vs Empoli","1ST","25/08/2024","2","1","29%","1.89","4","9","1","3","0","128","8","4","1","0","2","1","5","2","8","1","1","3","0","0","0","0","102","6","10","0","10/20 (50%)","3/6 (50%)","54%","3","14/22 (64%)","5/13 (38%)","2/2 (100%)","63%","8","2","19","14","0","1","0","0","0","0","7"
"Local - AS Roma vs Empoli","2ND","25/08/2024","2","1","74%","1.87","1","21","1","5","0","287","9","7","0","0","6","3","7","8","15","6","0","1","0","0","0","0","257","19","32","0","5/12 (42%)","10/26 (38%)","50%","5","20/41 (49%)","10/19 (53%)","4/12 (33%)","67%","9","2","23","1","0","1","0","0","0","0","1"
"Visita - AS Roma vs Empoli","2ND","25/08/2024","2","1","26%","0.98","1","5","5","2","0","102","13","6","2","0","2","0","1","2","4","1","1","0","0","0","2","0","69","2","16","0","6/25 (24%)","2/3 (67%)","50%","6","21/41 (51%)","9/19 (47%)","2/5 (40%)","54%","13","4","28","20","0","5","0","0","0","0","5"
"Local - SSC Napoli vs Bologna","ALL","25/08/2024","2","3","39%","2.46","2","16","2","7","11","339","22","15","2","0","5","1","4","7","9","7","2","0","3","25","1","1","263","18","32","53/71 (75%)","13/40 (33%)","3/12 (25%)","53%","9","47/78 (60%)","3/16 (19%)","10/20 (50%)","59%","22","6","47","19","0","2","0.40","0","0","0","10"
"Visita - SSC Napoli vs Bologna","ALL","25/08/2024","2","0","61%","0.64","1","8","2","5","17","536","19","10","2","0","2","0","4","2","3","5","0","1","1","12","2","1","458","21","84","95/137 (69%)","24/44 (55%)","2/17 (12%)","47%","6","31/78 (40%)","13/16 (81%)","3/19 (16%)","84%","19","10","48","7","0","2","-0.57","0","2","2","4"
"Local - SSC Napoli vs Bologna","1ST","25/08/2024","2","1","41%","1.35","1","8","1","4","0","175","9","5","1","0","3","1","2","3","4","4","1","0","2","0","1","0","137","7","13","0","6/20 (30%)","1/8 (13%)","47%","4","18/33 (55%)","3/12 (25%)","4/9 (44%)","78%","9","5","27","8","0","1","0","0","0","0","4"
"Visita - SSC Napoli vs Bologna","1ST","25/08/2024","2","0","59%","0.42","1","2","2","1","0","261","9","5","0","0","1","0","1","0","1","1","0","1","1","0","0","1","216","12","40","0","12/23 (52%)","1/6 (17%)","53%","3","15/33 (45%)","9/12 (75%)","2/8 (25%)","67%","9","4","24","5","0","2","0","0","0","0","3"
"Local - SSC Napoli vs Bologna","2ND","25/08/2024","2","2","37%","1.11","1","8","1","3","0","164","13","10","1","0","2","0","2","4","5","3","1","0","1","0","0","1","126","11","19","0","7/20 (35%)","2/4 (50%)","59%","5","29/45 (64%)","0/4 (0%)","6/11 (55%)","46%","13","1","20","11","0","1","0","0","0","0","6"
"Visita - SSC Napoli vs Bologna","2ND","25/08/2024","2","0","63%","0.22","0","6","0","4","0","275","10","5","2","0","1","0","3","2","2","4","0","0","0","0","2","0","242","9","44","0","12/21 (57%)","1/11 (9%)","41%","3","16/45 (36%)","4/4 (100%)","1/11 (9%)","100%","10","6","24","2","0","0","0","0","0","0","1"
"Local - Cagliari vs Como","ALL","26/08/2024","2","1","47%","0.81","1","11","3","5","12","362","14","10","2","0","5","1","4","2","9","2","1","0","0","18","2","1","273","18","59","47/89 (53%)","26/58 (45%)","4/22 (18%)","50%","7","28/56 (50%)","23/46 (50%)","5/10 (50%)","36%","14","3","55","33","1","3","0.06","2","0","1","4"
"Visita - Cagliari vs Como","ALL","26/08/2024","2","1","53%","1.53","3","14","5","6","10","422","12","10","2","0","4","0","4","6","8","6","1","2","0","26","0","3","333","17","62","69/119 (58%)","36/71 (51%)","4/22 (18%)","50%","9","28/56 (50%)","23/46 (50%)","7/12 (58%)","50%","12","9","50","32","0","5","0.39","1","1","0","6"
"Local - Cagliari vs Como","1ST","26/08/2024","2","1","48%","0.58","1","6","3","4","0","181","6","6","1","0","3","1","3","0","6","0","1","0","0","0","2","1","143","7","28","0","16/25 (64%)","3/17 (18%)","57%","5","15/31 (48%)","14/20 (70%)","4/8 (50%)","17%","6","2","33","14","0","3","0","0","0","0","1"
"Visita - Cagliari vs Como","1ST","26/08/2024","2","0","52%","0.17","0","6","3","1","0","211","9","5","2","0","3","0","0","3","1","5","0","0","0","0","0","1","166","11","32","0","12/29 (41%)","0/8 (0%)","43%","4","16/31 (52%)","6/20 (30%)","3/5 (60%)","44%","9","4","22","17","0","3","0","0","0","0","4"
"Local - Cagliari vs Como","2ND","26/08/2024","2","0","46%","0.23","0","5","0","1","0","181","8","4","1","0","2","0","1","2","3","2","0","0","0","0","0","0","130","11","31","0","10/33 (30%)","1/5 (20%)","43%","2","13/25 (52%)","9/26 (35%)","1/2 (50%)","50%","8","1","22","19","0","0","0","0","0","0","3"
"Visita - Cagliari vs Como","2ND","26/08/2024","2","1","54%","1.36","3","8","2","5","0","211","3","5","0","0","1","0","4","3","7","1","1","2","0","0","0","2","167","6","30","0","24/42 (57%)","4/14 (29%)","57%","5","12/25 (48%)","17/26 (65%)","4/7 (57%)","67%","3","5","28","15","0","2","0","0","0","0","2"
"Local - Hellas Verona vs Juventus","ALL","26/08/2024","2","0","40%","0.52","1","7","2","4","8","387","14","8","1","0","1","0","1","5","5","2","0","1","1","15","2","1","331","23","47","88/114 (77%)","20/36 (56%)","0/20 (0%)","42%","12","31/67 (46%)","2/11 (18%)","9/19 (47%)","57%","14","8","41","9","0","2","-1.45","1","0","0","0"
"Visita - Hellas Verona vs Juventus","ALL","26/08/2024","2","3","60%","1.23","1","8","1","1","8","618","22","8","0","0","5","0","1","2","7","1","1","0","1","17","1","1","546","20","38","55/78 (71%)","27/42 (64%)","2/4 (50%)","58%","7","36/67 (54%)","9/11 (82%)","6/13 (46%)","68%","22","6","43","16","1","1","0.20","0","2","1","6"
"Local - Hellas Verona vs Juventus","1ST","26/08/2024","2","0","35%","0.20","0","3","1","1","0","167","4","3","0","0","0","0","0","3","2","1","0","0","0","0","1","1","142","13","24","0","9/16 (56%)","0/8 (0%)","36%","5","13/30 (43%)","0/6 (0%)","6/11 (55%)","75%","4","3","17","4","0","1","0","0","0","0","0"
"Visita - Hellas Verona vs Juventus","1ST","26/08/2024","2","2","65%","0.40","0","5","0","1","0","323","10","3","0","0","3","0","1","1","4","1","0","0","1","0","0","1","284","7","16","0","9/17 (53%)","2/4 (50%)","64%","2","17/30 (57%)","6/6 (100%)","4/6 (67%)","80%","10","4","21","7","0","0","0","0","0","0","3"
"Local - Hellas Verona vs Juventus","2ND","26/08/2024","2","0","44%","0.31","1","4","1","3","0","220","10","5","1","0","1","0","1","2","3","1","0","1","1","0","1","0","189","10","23","0","11/20 (55%)","0/12 (0%)","48%","7","18/37 (49%)","2/5 (40%)","3/8 (38%)","50%","10","5","24","5","0","1","0","0","0","0","0"
"Visita - Hellas Verona vs Juventus","2ND","26/08/2024","2","1","56%","0.83","1","3","1","0","0","295","12","5","0","0","2","0","0","1","3","0","1","0","0","0","1","0","262","13","22","0","18/25 (72%)","0/0 (0%)","52%","5","19/37 (51%)","3/5 (60%)","2/7 (29%)","58%","12","2","22","9","0","1","0","0","0","0","3"
"Local - Venezia vs Torino","ALL","30/08/2024","3","0","42%","0.84","0","13","4","3","7","366","17","13","2","0","4","0","6","3","7","6","0","0","2","23","3","3","290","15","36","53/84 (63%)","15/37 (41%)","4/13 (31%)","58%","10","38/64 (59%)","22/40 (55%)","8/15 (53%)","53%","17","12","48","14","2","4","0.56","1","3","0","6"
"Visita - Venezia vs Torino","ALL","30/08/2024","3","1","58%","1.04","3","12","4","3","15","515","17","7","4","0","6","0","4","2","7","5","1","2","2","18","1","3","432","17","67","102/146 (70%)","22/49 (45%)","6/19 (32%)","42%","11","26/64 (41%)","18/40 (45%)","2/8 (25%)","53%","17","7","46","18","0","4","0.85","1","0","1","12"
"Local - Venezia vs Torino","1ST","30/08/2024","3","0","39%","0.15","0","4","2","1","0","205","11","6","0","0","3","0","0","1","2","2","0","0","0","0","2","1","163","8","21","0","8/20 (40%)","0/5 (0%)","62%","5","23/37 (62%)","9/15 (60%)","6/11 (55%)","45%","11","4","26","6","0","2","0","0","0","0","2"
"Visita - Venezia vs Torino","1ST","30/08/2024","3","0","61%","0.76","1","7","3","1","0","315","10","4","0","0","3","0","2","2","5","2","0","1","2","0","0","2","271","11","33","0","13/26 (50%)","2/8 (25%)","38%","8","14/37 (38%)","6/15 (40%)","0/3 (0%)","50%","10","3","26","9","0","3","0","0","0","0","3"
"Local - Venezia vs Torino","2ND","30/08/2024","3","0","45%","0.69","0","9","2","2","0","161","6","7","2","0","1","0","6","2","5","4","0","0","2","0","1","2","127","7","15","0","7/17 (41%)","4/8 (50%)","54%","5","15/27 (56%)","13/25 (52%)","2/4 (50%)","67%","6","8","22","8","0","2","0","0","0","0","4"
"Visita - Venezia vs Torino","2ND","30/08/2024","3","1","55%","0.28","2","5","1","2","0","200","7","3","4","0","3","0","2","0","2","3","1","1","0","0","1","1","161","6","34","0","9/23 (39%)","4/11 (36%)","46%","3","12/27 (44%)","12/25 (48%)","2/5 (40%)","57%","7","4","20","9","0","1","0","0","0","0","9"
"Local - Inter vs Atalanta","ALL","30/08/2024","3","4","55%","1.31","3","13","1","3","6","510","17","15","0","0","4","1","5","4","8","5","2","1","1","25","1","5","461","17","35","53/73 (73%)","17/35 (49%)","6/11 (55%)","57%","6","35/59 (59%)","8/16 (50%)","4/11 (36%)","53%","17","3","29","20","0","1","0.12","0","1","1","8"
"Visita - Inter vs Atalanta","ALL","30/08/2024","3","0","45%","1.36","1","11","1","4","15","413","13","6","2","0","1","0","6","4","6","5","0","1","1","19","1","1","369","17","41","144/166 (87%)","9/24 (38%)","4/19 (21%)","43%","10","24/59 (41%)","8/16 (50%)","5/12 (42%)","69%","13","5","31","10","0","1","-2.05","0","0","0","5"
"Local - Inter vs Atalanta","1ST","30/08/2024","3","2","55%","0.13","0","3","1","0","0","299","10","8","0","0","2","1","0","1","1","2","0","0","0","0","1","1","274","8","26","0","8/17 (47%)","0/2 (0%)","54%","5","20/35 (57%)","2/6 (33%)","3/8 (38%)","40%","10","1","10","9","0","1","0","0","0","0","6"
"Visita - Inter vs Atalanta","1ST","30/08/2024","3","0","45%","1.02","1","5","1","0","0","235","10","3","1","0","1","0","3","1","3","2","0","1","0","0","0","0","216","9","20","0","6/12 (50%)","2/9 (22%)","46%","5","15/35 (43%)","4/6 (67%)","2/7 (29%)","60%","10","3","15","5","0","1","0","0","0","0","1"
"Local - Inter vs Atalanta","2ND","30/08/2024","3","2","54%","1.17","3","10","0","3","0","211","7","7","0","0","2","0","5","3","7","3","2","1","1","0","0","4","187","9","9","0","9/18 (50%)","6/9 (67%)","62%","1","15/24 (63%)","6/10 (60%)","1/3 (33%)","71%","7","2","19","11","0","0","0","0","0","0","2"
"Visita - Inter vs Atalanta","2ND","30/08/2024","3","0","46%","0.34","0","6","0","4","0","178","3","3","1","0","0","0","3","3","3","3","0","0","1","0","1","1","153","8","21","0","3/12 (25%)","2/10 (20%)","38%","5","9/24 (38%)","4/10 (40%)","3/5 (60%)","100%","3","2","16","5","0","0","0","0","0","0","4"
"Local - Bologna vs Empoli","ALL","31/08/2024","3","1","68%","1.36","2","14","1","6","15","601","15","15","0","0","3","0","9","2","10","4","1","1","0","25","0","2","509","40","72","132/178 (74%)","42/64 (66%)","8/27 (30%)","46%","10","34/79 (43%)","19/35 (54%)","4/12 (33%)","47%","15","5","40","8","0","1","0.55","0","0","0","4"
"Visita - Bologna vs Empoli","ALL","31/08/2024","3","1","32%","0.97","2","3","3","3","18","282","18","14","3","0","2","0","1","0","3","0","1","1","0","7","0","1","199","11","47","37/74 (50%)","20/57 (35%)","2/11 (18%)","54%","11","45/79 (57%)","16/35 (46%)","13/17 (76%)","83%","18","12","43","45","0","3","-0.65","0","0","0","11"
"Local - Bologna vs Empoli","1ST","31/08/2024","3","1","71%","0.99","2","8","1","3","0","307","10","6","0","0","1","0","6","1","5","3","1","1","0","0","0","2","266","17","33","0","21/33 (64%)","3/14 (21%)","50%","4","17/32 (53%)","7/16 (44%)","1/5 (20%)","50%","10","3","23","2","0","1","0","0","0","0","2"
"Visita - Bologna vs Empoli","1ST","31/08/2024","3","1","29%","0.93","2","2","1","1","0","128","8","3","0","0","2","0","0","0","2","0","1","1","0","0","0","0","91","5","19","0","9/27 (33%)","1/3 (33%)","50%","7","15/32 (47%)","9/16 (56%)","4/7 (57%)","88%","8","3","21","24","0","1","0","0","0","0","5"
"Local - Bologna vs Empoli","2ND","31/08/2024","3","0","65%","0.37","0","6","0","3","0","294","5","9","0","0","2","0","3","1","5","1","0","0","0","0","0","0","243","23","39","0","21/31 (68%)","5/13 (38%)","44%","6","17/47 (36%)","12/19 (63%)","3/7 (43%)","40%","5","2","17","6","0","0","0","0","0","0","2"
"Visita - Bologna vs Empoli","2ND","31/08/2024","3","0","35%","0.04","0","1","2","2","0","154","10","11","3","0","0","0","1","0","1","0","0","0","0","0","0","1","108","6","28","0","11/30 (37%)","1/8 (13%)","56%","4","30/47 (64%)","7/19 (37%)","9/10 (90%)","80%","10","9","22","21","0","2","0","0","0","0","6"
"Local - Lecce vs Cagliari","ALL","31/08/2024","3","1","35%","1.70","4","17","2","7","10","253","24","11","1","1","4","0","8","5","12","5","1","3","0","21","1","2","180","10","49","41/68 (60%)","21/57 (37%)","6/16 (38%)","51%","5","41/77 (53%)","22/46 (48%)","7/17 (41%)","67%","24","15","45","36","0","2","0.42","1","1","1","15"
"Visita - Lecce vs Cagliari","ALL","31/08/2024","3","0","65%","1.88","4","21","2","10","13","463","15","9","3","0","2","2","7","12","16","5","0","4","0","42","1","0","379","23","71","119/159 (75%)","12/34 (35%)","6/34 (18%)","49%","13","36/77 (47%)","24/46 (52%)","12/23 (52%)","73%","15","8","37","19","1","2","0.05","1","0","0","11"
"Local - Lecce vs Cagliari","1ST","31/08/2024","3","1","40%","1.40","4","10","0","3","0","152","15","7","0","1","3","0","5","2","7","3","1","3","0","0","1","0","113","3","25","0","10/31 (32%)","4/10 (40%)","59%","2","24/39 (62%)","12/22 (55%)","3/7 (43%)","67%","15","5","22","13","0","0","0","0","0","0","6"
"Visita - Lecce vs Cagliari","1ST","31/08/2024","3","0","60%","0.63","2","7","1","5","0","224","6","4","1","0","0","1","4","3","6","1","0","2","0","0","0","0","179","14","35","0","8/24 (33%)","3/13 (23%)","41%","9","15/39 (38%)","10/22 (45%)","5/11 (45%)","83%","6","3","17","9","0","1","0","0","0","0","7"
