Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Bologna vs Como","2ND","30/08/2025","2","1","31%","0.50","0","10","2","4","0","110","6","8","2","0","1","0","4","5","6","4","0","0","0","0","0","2","71","11","23","0","9/27 (33%)","3/8 (38%)","46%","5","18/39 (46%)","8/18 (44%)","4/7 (57%)","100%","6","4","28","20","0","2","0","0","0","0","1"
"Visita - Bologna vs Como","2ND","30/08/2025","2","0","69%","0.48","0","8","0","2","0","259","8","9","2","0","2","0","2","4","5","3","0","0","0","0","0","0","214","11","28","0","9/23 (39%)","2/6 (33%)","54%","5","21/39 (54%)","10/18 (56%)","4/5 (80%)","50%","8","4","25","13","0","0","0","0","0","0","2"
"Local - Parma vs Atalanta","ALL","30/08/2025","2","1","46%","0.68","1","7","2","1","8","345","10","15","2","0","3","0","3","1","3","4","1","0","0","19","3","1","269","17","74","68/117 (58%)","23/57 (40%)","3/23 (13%)","41%","12","27/64 (42%)","14/36 (39%)","6/17 (35%)","60%","10","8","49","16","1","2","-0.45","0","0","0","5"
"Visita - Parma vs Atalanta","ALL","30/08/2025","2","1","54%","0.81","1","11","2","2","15","420","23","8","2","0","3","1","4","4","8","3","0","1","0","25","0","4","334","17","47","64/100 (64%)","31/66 (47%)","2/9 (22%)","59%","4","37/64 (58%)","22/36 (61%)","8/14 (57%)","61%","23","7","47","49","0","2","0.23","1","0","0","6"
"Local - Parma vs Atalanta","1ST","30/08/2025","2","0","47%","0.11","0","4","0","0","0","217","5","5","0","0","1","0","2","1","0","4","0","0","0","0","1","1","176","8","38","0","14/35 (40%)","0/6 (0%)","32%","10","10/32 (31%)","5/15 (33%)","2/7 (29%)","60%","5","4","23","11","0","0","0","0","0","0","4"
"Visita - Parma vs Atalanta","1ST","30/08/2025","2","0","53%","0.29","0","5","1","2","0","242","15","1","0","0","0","1","3","2","3","2","0","0","0","0","0","2","200","8","22","0","15/32 (47%)","0/5 (0%)","68%","2","22/32 (69%)","10/15 (67%)","6/9 (67%)","60%","15","4","28","22","0","1","0","0","0","0","2"
"Local - Parma vs Atalanta","2ND","30/08/2025","2","1","45%","0.57","1","3","2","1","0","128","5","10","2","0","2","0","1","0","3","0","1","0","0","0","2","0","93","9","36","0","9/22 (41%)","3/17 (18%)","49%","2","17/32 (53%)","9/21 (43%)","4/10 (40%)","60%","5","4","26","5","0","2","0","0","0","0","1"
"Visita - Parma vs Atalanta","2ND","30/08/2025","2","1","55%","0.52","1","6","1","0","0","178","8","7","2","0","3","0","1","2","5","1","0","1","0","0","0","2","134","9","25","0","16/34 (47%)","2/4 (50%)","51%","2","15/32 (47%)","12/21 (57%)","2/5 (40%)","63%","8","3","19","27","0","1","0","0","0","0","4"
"Local - Pisa vs AS Roma","ALL","30/08/2025","2","0","31%","0.56","2","7","4","1","14","266","22","10","2","0","3","0","4","0","2","5","0","2","0","8","1","2","176","19","39","42/68 (62%)","18/54 (33%)","2/11 (18%)","45%","7","36/80 (45%)","17/39 (44%)","5/14 (36%)","55%","22","11","49","37","0","4","-0.19","1","1","0","9"
"Visita - Pisa vs AS Roma","ALL","30/08/2025","2","1","69%","0.78","1","10","3","7","10","581","16","14","1","0","5","0","2","3","6","4","0","1","0","35","5","1","485","26","80","147/199 (74%)","30/62 (48%)","5/27 (19%)","55%","13","44/80 (55%)","22/39 (56%)","15/24 (63%)","44%","16","7","57","23","0","3","0.40","0","0","0","6"
"Local - Pisa vs AS Roma","1ST","30/08/2025","2","0","28%","0.36","2","2","1","0","0","128","9","5","1","0","1","0","1","0","2","0","0","2","0","0","1","0","85","10","21","0","11/25 (44%)","1/5 (20%)","48%","2","16/36 (44%)","10/18 (56%)","2/7 (29%)","44%","9","6","24","21","0","1","0","0","0","0","3"
"Visita - Pisa vs AS Roma","1ST","30/08/2025","2","0","72%","0.07","0","2","1","2","0","330","7","4","1","0","1","0","0","1","1","1","0","0","0","0","3","1","277","14","47","0","14/33 (42%)","3/12 (25%)","52%","7","20/36 (56%)","8/18 (44%)","9/11 (82%)","43%","7","5","28","8","0","1","0","0","0","0","3"
"Local - Pisa vs AS Roma","2ND","30/08/2025","2","0","35%","0.19","0","5","3","1","0","138","13","5","1","0","2","0","3","0","0","5","0","0","0","0","0","2","91","9","18","0","7/29 (24%)","1/6 (17%)","42%","5","20/44 (45%)","7/21 (33%)","3/7 (43%)","62%","13","5","25","16","0","3","0","0","0","0","6"
"Visita - Pisa vs AS Roma","2ND","30/08/2025","2","1","65%","0.71","1","8","2","5","0","251","9","10","0","0","4","0","2","2","5","3","0","1","0","0","2","0","208","12","33","0","16/29 (55%)","2/15 (13%)","58%","6","24/44 (55%)","14/21 (67%)","6/13 (46%)","44%","9","2","29","15","0","2","0","0","0","0","3"
"Local - SSC Napoli vs Cagliari","ALL","30/08/2025","2","1","67%","1.58","2","20","1","13","16","615","4","12","2","0","6","1","8","6","15","5","0","2","1","37","5","3","554","23","61","133/174 (76%)","16/20 (80%)","7/42 (17%)","40%","13","22/55 (40%)","10/25 (40%)","6/9 (67%)","75%","4","7","36","6","1","1","0.01","0","0","0","9"
"Visita - SSC Napoli vs Cagliari","ALL","30/08/2025","2","0","33%","0.53","1","10","5","0","12","310","16","16","1","0","1","0","8","1","3","7","0","1","0","9","1","1","252","5","24","26/43 (60%)","16/44 (36%)","3/6 (50%)","60%","3","33/55 (60%)","15/25 (60%)","2/3 (67%)","50%","16","4","39","42","2","5","-0.15","3","6","0","11"
"Local - SSC Napoli vs Cagliari","1ST","30/08/2025","2","0","63%","0.26","0","6","0","3","0","329","0","4","0","0","2","0","1","3","3","3","0","0","1","0","3","1","304","11","28","0","8/11 (73%)","0/16 (0%)","33%","4","6/19 (32%)","4/11 (36%)","2/3 (67%)","0%","0","5","18","3","0","0","0","0","0","0","4"
"Visita - SSC Napoli vs Cagliari","1ST","30/08/2025","2","0","37%","0.22","0","5","2","0","0","204","5","8","1","0","0","0","5","0","2","3","0","0","0","0","0","1","173","3","13","0","11/23 (48%)","1/2 (50%)","67%","0","13/19 (68%)","7/11 (64%)","1/1 (100%)","80%","5","2","20","14","0","2","0","0","0","0","4"
"Local - SSC Napoli vs Cagliari","2ND","30/08/2025","2","1","74%","1.33","2","14","1","10","0","286","4","8","2","0","4","1","7","3","12","2","0","2","0","0","2","2","250","12","33","0","8/9 (89%)","7/26 (27%)","44%","9","16/36 (44%)","6/14 (43%)","4/6 (67%)","75%","4","2","18","3","0","1","0","0","0","0","5"
"Visita - SSC Napoli vs Cagliari","2ND","30/08/2025","2","0","26%","0.32","1","5","3","0","0","106","11","8","0","0","1","0","3","1","1","4","0","1","0","0","1","0","79","2","11","0","5/21 (24%)","2/4 (50%)","56%","3","20/36 (56%)","8/14 (57%)","1/2 (50%)","36%","11","2","19","28","0","3","0","0","0","0","7"
"Local - Genoa vs Juventus","ALL","31/08/2025","2","0","44%","0.55","0","10","2","3","14","350","21","15","1","0","1","1","6","3","6","4","0","0","0","14","2","0","264","23","45","45/77 (58%)","12/44 (27%)","3/17 (18%)","50%","15","43/87 (49%)","17/32 (53%)","7/18 (39%)","57%","21","6","41","20","0","2","0.35","1","0","0","7"
"Visita - Genoa vs Juventus","ALL","31/08/2025","2","1","56%","1.03","2","13","1","4","15","449","26","14","2","0","3","0","4","6","8","5","1","1","0","20","0","2","358","31","28","63/90 (70%)","21/46 (46%)","5/14 (36%)","50%","12","44/87 (51%)","15/32 (47%)","5/14 (36%)","50%","26","6","43","21","1","1","0.12","1","1","1","8"
"Local - Genoa vs Juventus","1ST","31/08/2025","2","0","39%","0.13","0","2","2","0","0","156","14","11","0","0","1","0","1","0","1","1","0","0","0","0","2","0","119","10","19","0","6/17 (35%)","1/7 (14%)","51%","9","26/51 (51%)","5/10 (50%)","1/6 (17%)","50%","14","1","17","9","0","2","0","0","0","0","4"
"Visita - Genoa vs Juventus","1ST","31/08/2025","2","0","61%","0.67","1","7","1","2","0","250","14","9","1","0","2","0","1","4","5","2","0","1","0","0","0","1","209","11","12","0","6/20 (30%)","2/6 (33%)","49%","10","25/51 (49%)","5/10 (50%)","3/7 (43%)","50%","14","3","25","3","0","1","0","0","0","0","3"
"Local - Genoa vs Juventus","2ND","31/08/2025","2","0","50%","0.42","0","8","0","3","0","194","7","4","1","0","0","1","5","3","5","3","0","0","0","0","0","0","145","13","26","0","6/27 (22%)","2/10 (20%)","50%","6","17/36 (47%)","12/22 (55%)","6/12 (50%)","71%","7","5","24","11","0","0","0","0","0","0","3"
"Visita - Genoa vs Juventus","2ND","31/08/2025","2","1","50%","0.36","1","6","0","2","0","199","12","5","1","0","1","0","3","2","3","3","1","0","0","0","0","1","149","20","16","0","15/26 (58%)","3/8 (38%)","50%","2","19/36 (53%)","10/22 (45%)","2/7 (29%)","50%","12","3","18","18","0","0","0","0","0","0","5"
"Local - Torino vs Fiorentina","ALL","31/08/2025","2","0","45%","1.02","2","7","3","7","21","292","7","13","2","0","4","0","2","1","6","1","0","2","0","22","2","2","225","18","38","54/89 (61%)","24/44 (55%)","5/18 (28%)","47%","8","24/54 (44%)","19/37 (51%)","4/7 (57%)","71%","7","6","31","21","0","3","0.38","2","0","0","14"
"Visita - Torino vs Fiorentina","ALL","31/08/2025","2","0","55%","1.74","1","16","4","3","13","369","11","21","2","0","4","0","8","4","8","8","0","1","1","20","2","1","307","13","36","46/70 (66%)","17/36 (47%)","4/11 (36%)","53%","4","30/54 (56%)","18/37 (49%)","3/6 (50%)","45%","11","10","32","23","0","4","1.35","0","0","1","4"
"Local - Torino vs Fiorentina","1ST","31/08/2025","2","0","42%","0.77","2","5","2","1","0","143","4","8","1","0","4","0","1","0","4","1","0","2","0","0","1","1","109","9","20","0","16/23 (70%)","2/4 (50%)","46%","4","12/29 (41%)","10/19 (53%)","0/2 (0%)","50%","4","4","17","7","0","2","0","0","0","0","8"
"Visita - Torino vs Fiorentina","1ST","31/08/2025","2","0","58%","0.53","0","8","4","2","0","202","6","12","1","0","2","0","5","1","3","5","0","0","1","0","1","0","170","4","21","0","10/20 (50%)","3/6 (50%)","54%","2","17/29 (59%)","9/19 (47%)","2/4 (50%)","50%","6","8","19","6","0","4","0","0","0","0","1"
"Local - Torino vs Fiorentina","2ND","31/08/2025","2","0","49%","0.25","0","2","1","6","0","149","3","5","1","0","0","0","1","1","2","0","0","0","0","0","1","1","116","9","18","0","8/21 (38%)","3/14 (21%)","49%","4","12/25 (48%)","9/18 (50%)","4/5 (80%)","100%","3","2","14","14","0","1","0","0","0","0","6"
"Visita - Torino vs Fiorentina","2ND","31/08/2025","2","0","51%","1.22","1","8","0","1","0","167","5","9","1","0","2","0","3","3","5","3","0","1","0","0","1","1","137","9","15","0","7/16 (44%)","1/5 (20%)","51%","2","13/25 (52%)","9/18 (50%)","1/2 (50%)","40%","5","2","13","17","0","0","0","0","0","0","3"
"Local - Inter vs Udinese","ALL","31/08/2025","2","1","68%","1.97","3","16","3","13","17","497","12","5","1","0","4","0","10","2","13","3","1","2","0","41","0","2","426","25","64","106/149 (71%)","36/62 (58%)","8/37 (22%)","51%","4","27/52 (52%)","21/43 (49%)","11/15 (73%)","50%","12","5","36","16","1","3","0.07","0","0","0","8"
"Visita - Inter vs Udinese","ALL","31/08/2025","2","2","32%","1.21","1","10","2","2","5","245","8","16","3","0","5","0","4","1","4","6","1","0","0","13","3","0","179","21","39","46/78 (59%)","21/59 (36%)","1/12 (8%)","49%","8","25/52 (48%)","22/43 (51%)","5/9 (56%)","38%","8","4","30","45","0","2","0.44","0","0","0","11"
"Local - Inter vs Udinese","1ST","31/08/2025","2","1","52%","1.22","1","6","2","2","0","195","11","2","0","0","2","0","4","0","6","0","1","0","0","0","0","0","164","10","17","0","10/24 (42%)","3/6 (50%)","52%","2","18/33 (55%)","4/9 (44%)","5/6 (83%)","45%","11","3","14","8","0","2","0","0","0","0","4"
"Visita - Inter vs Udinese","1ST","31/08/2025","2","2","48%","1.04","1","6","0","2","0","178","3","7","1","0","4","0","2","0","2","4","1","0","0","0","2","0","146","13","24","0","14/31 (45%)","0/6 (0%)","48%","7","15/33 (45%)","5/9 (56%)","5/9 (56%)","33%","3","1","15","10","0","0","0","0","0","0","3"
"Local - Inter vs Udinese","2ND","31/08/2025","2","0","82%","0.75","2","10","1","11","0","302","1","3","1","0","2","0","6","2","7","3","0","2","0","0","0","2","262","15","47","0","26/38 (68%)","5/31 (16%)","49%","2","9/19 (47%)","17/34 (50%)","6/9 (67%)","100%","1","2","22","8","0","1","0","0","0","0","4"
"Visita - Inter vs Udinese","2ND","31/08/2025","2","0","18%","0.17","0","4","2","0","0","67","5","9","2","0","1","0","2","1","2","2","0","0","0","0","1","0","33","8","15","0","7/28 (25%)","1/6 (17%)","51%","1","10/19 (53%)","17/34 (50%)","0/0 (0%)","40%","5","3","15","35","0","2","0","0","0","0","8"
"Local - Lazio vs Hellas Verona","ALL","31/08/2025","2","4","70%","4.13","6","22","4","8","8","702","9","19","0","0","6","0","8","8","14","8","4","2","3","31","7","1","643","17","97","127/162 (78%)","37/48 (77%)","4/20 (20%)","58%","11","39/72 (54%)","13/17 (76%)","11/20 (55%)","67%","9","14","49","5","4","4","0.80","1","1","0","3"
"Visita - Lazio vs Hellas Verona","ALL","31/08/2025","2","0","30%","0.92","0","12","2","1","19","300","20","8","0","0","4","1","5","3","8","4","0","0","1","20","0","1","236","12","34","33/53 (62%)","23/49 (47%)","2/7 (29%)","42%","1","33/72 (46%)","4/17 (24%)","6/14 (43%)","60%","20","9","41","24","0","2","-0.37","0","1","0","8"
"Local - Lazio vs Hellas Verona","1ST","31/08/2025","2","3","68%","1.78","3","9","3","2","0","333","2","11","0","0","3","0","3","3","6","3","3","0","1","0","4","0","305","9","56","0","24/30 (80%)","2/11 (18%)","52%","7","18/38 (47%)","6/8 (75%)","5/11 (45%)","100%","2","11","25","3","0","3","0","0","0","0","0"
"Visita - Lazio vs Hellas Verona","1ST","31/08/2025","2","0","32%","0.35","0","6","0","0","0","155","13","6","0","0","3","1","2","1","3","3","0","0","1","0","0","1","121","7","19","0","11/25 (44%)","0/4 (0%)","48%","0","20/38 (53%)","2/8 (25%)","1/3 (33%)","54%","13","4","19","12","0","0","0","0","0","0","3"
"Local - Lazio vs Hellas Verona","2ND","31/08/2025","2","1","72%","2.35","3","13","1","6","0","369","7","8","0","0","3","0","5","5","8","5","1","2","2","0","3","1","338","8","41","0","13/18 (72%)","2/9 (22%)","65%","4","21/34 (62%)","7/9 (78%)","6/9 (67%)","57%","7","3","24","2","0","1","0","0","0","0","3"
"Visita - Lazio vs Hellas Verona","2ND","31/08/2025","2","0","28%","0.57","0","6","2","1","0","145","7","2","0","0","1","0","3","2","5","1","0","0","0","0","0","0","115","5","15","0","12/24 (50%)","2/3 (67%)","35%","1","13/34 (38%)","2/9 (22%)","5/11 (45%)","71%","7","5","22","12","0","2","0","0","0","0","5"
"Local - Cagliari vs Parma","ALL","13/09/2025","3","2","51%","1.13","4","12","6","4","15","396","14","18","3","0","5","1","3","4","8","4","2","2","0","16","1","3","319","21","36","42/67 (63%)","23/53 (43%)","2/13 (15%)","48%","12","38/80 (48%)","15/31 (48%)","7/15 (47%)","57%","14","10","38","32","2","6","1.03","3","4","1","10"
"Visita - Cagliari vs Parma","ALL","13/09/2025","3","0","49%","1.96","4","17","3","5","18","375","20","15","1","0","5","1","5","7","11","6","0","4","0","26","4","0","303","19","53","71/115 (62%)","18/49 (37%)","7/20 (35%)","52%","10","42/80 (53%)","16/31 (52%)","7/11 (64%)","65%","20","5","47","14","0","3","-0.41","0","0","0","4"
"Local - Cagliari vs Parma","1ST","13/09/2025","3","1","59%","0.74","2","7","3","3","0","254","7","8","1","0","2","0","2","3","3","4","1","1","0","0","1","1","213","13","14","0","7/18 (39%)","2/11 (18%)","47%","7","19/39 (49%)","9/20 (45%)","4/8 (50%)","86%","7","5","18","21","0","3","0","0","0","0","2"
"Visita - Cagliari vs Parma","1ST","13/09/2025","3","0","41%","1.15","3","9","1","3","0","174","11","6","1","0","3","0","1","5","6","3","0","3","0","0","2","0","131","10","17","0","6/25 (24%)","3/12 (25%)","53%","4","20/39 (51%)","11/20 (55%)","3/6 (50%)","64%","11","4","22","6","0","1","0","0","0","0","2"
"Local - Cagliari vs Parma","2ND","13/09/2025","3","1","41%","0.38","2","5","3","1","0","142","7","10","2","0","3","1","1","1","5","0","1","1","0","0","0","2","106","8","22","0","16/35 (46%)","0/2 (0%)","48%","5","19/41 (46%)","6/11 (55%)","3/7 (43%)","29%","7","5","20","11","0","3","0","0","0","0","8"
"Visita - Cagliari vs Parma","2ND","13/09/2025","3","0","59%","0.81","1","8","2","2","0","201","9","9","0","0","2","1","4","2","5","3","0","1","0","0","2","0","172","9","36","0","12/24 (50%)","4/8 (50%)","52%","6","22/41 (54%)","5/11 (45%)","4/5 (80%)","67%","9","1","25","8","0","2","0","0","0","0","2"
"Local - Juventus vs Inter","ALL","13/09/2025","3","4","41%","0.68","1","12","1","5","14","357","17","10","2","0","4","0","3","5","5","7","1","0","1","15","1","1","296","14","38","56/83 (67%)","14/37 (38%)","3/10 (30%)","48%","5","31/56 (55%)","9/28 (32%)","4/8 (50%)","59%","17","6","33","38","1","1","-1.82","0","1","0","8"
"Visita - Juventus vs Inter","ALL","13/09/2025","3","3","59%","0.96","1","18","0","9","10","503","9","14","2","0","4","0","8","6","8","10","1","0","0","33","1","1","452","21","56","158/186 (85%)","20/30 (67%)","10/32 (31%)","52%","10","25/56 (45%)","19/28 (68%)","2/9 (22%)","44%","9","6","32","19","0","0","-2.77","0","0","0","3"
"Local - Juventus vs Inter","1ST","13/09/2025","3","2","37%","0.44","0","7","1","4","0","159","8","4","1","0","2","0","1","4","3","4","0","0","1","0","0","0","124","6","15","0","5/23 (22%)","1/7 (14%)","38%","1","13/24 (54%)","2/15 (13%)","1/2 (50%)","50%","8","3","15","15","0","1","0","0","0","0","5"
"Visita - Juventus vs Inter","1ST","13/09/2025","3","1","63%","0.51","0","10","0","3","0","281","2","9","0","0","2","0","5","3","3","7","0","0","0","0","0","0","255","10","34","0","12/18 (67%)","3/13 (23%)","62%","5","11/24 (46%)","13/15 (87%)","0/3 (0%)","50%","2","5","14","14","0","0","0","0","0","0","1"
"Local - Juventus vs Inter","2ND","13/09/2025","3","2","46%","0.24","1","5","0","1","0","198","9","6","1","0","2","0","2","1","2","3","1","0","0","0","1","1","172","8","23","0","9/14 (64%)","2/3 (67%)","56%","4","18/32 (56%)","7/13 (54%)","3/6 (50%)","67%","9","3","18","23","0","0","0","0","0","0","3"
"Visita - Juventus vs Inter","2ND","13/09/2025","3","2","54%","0.45","1","8","0","6","0","222","7","5","2","0","2","0","3","3","5","3","1","0","0","0","1","1","197","11","22","0","8/12 (67%)","7/19 (37%)","44%","5","14/32 (44%)","6/13 (46%)","2/6 (33%)","43%","7","1","18","5","0","0","0","0","0","0","2"
"Local - Fiorentina vs SSC Napoli","ALL","13/09/2025","3","1","53%","1.65","2","19","5","8","14","456","13","14","0","0","3","0","8","8","14","5","0","2","1","32","1","0","373","14","45","69/112 (62%)","18/47 (38%)","7/23 (30%)","50%","8","35/69 (51%)","17/36 (47%)","9/15 (60%)","54%","13","6","49","15","0","5","0.53","1","1","0","6"
"Visita - Fiorentina vs SSC Napoli","ALL","13/09/2025","3","3","47%","3.29","6","14","2","5","14","419","14","13","0","0","9","1","2","3","11","3","3","3","2","27","4","0","346","11","52","72/105 (69%)","16/47 (34%)","1/12 (8%)","50%","7","34/69 (49%)","19/36 (53%)","8/14 (57%)","79%","14","6","45","32","1","2","-0.57","0","3","0","11"
"Local - Fiorentina vs SSC Napoli","1ST","13/09/2025","3","0","51%","0.47","0","6","2","2","0","238","6","6","0","0","0","0","3","3","5","1","0","0","0","0","0","0","199","8","23","0","8/23 (35%)","2/7 (29%)","51%","5","17/31 (55%)","6/14 (43%)","5/6 (83%)","50%","6","3","20","9","0","2","0","0","0","0","2"
"Visita - Fiorentina vs SSC Napoli","1ST","13/09/2025","3","2","49%","2.08","3","7","0","2","0","232","6","5","0","0","5","0","0","2","6","1","2","1","2","0","2","0","200","2","23","0","7/19 (37%)","0/7 (0%)","49%","3","14/31 (45%)","8/14 (57%)","3/6 (50%)","83%","6","2","24","13","0","0","0","0","0","0","4"
"Local - Fiorentina vs SSC Napoli","2ND","13/09/2025","3","1","55%","1.18","2","13","3","6","0","218","7","8","0","0","3","0","5","5","9","4","0","2","1","0","1","0","174","6","22","0","10/24 (42%)","5/16 (31%)","48%","3","18/38 (47%)","11/22 (50%)","4/9 (44%)","57%","7","3","29","6","0","3","0","0","0","0","4"
"Visita - Fiorentina vs SSC Napoli","2ND","13/09/2025","3","1","45%","1.21","3","7","2","3","0","187","8","8","0","0","4","1","2","1","5","2","1","2","0","0","2","0","146","9","29","0","9/28 (32%)","1/5 (20%)","52%","4","20/38 (53%)","11/22 (50%)","5/8 (63%)","75%","8","4","21","19","0","2","0","0","0","0","7"
"Local - AS Roma vs Torino","ALL","14/09/2025","3","0","73%","1.14","0","22","3","7","11","590","12","17","2","0","5","0","10","7","12","10","0","0","0","30","7","1","530","19","72","163/194 (84%)","25/40 (63%)","7/31 (23%)","47%","10","33/72 (46%)","18/37 (49%)","5/18 (28%)","50%","12","7","44","11","0","3","1.14","2","0","0","3"
"Visita - AS Roma vs Torino","ALL","14/09/2025","3","1","27%","0.65","1","8","5","4","17","223","23","11","3","0","4","0","3","1","4","4","0","1","0","9","1","4","155","14","50","42/84 (50%)","16/55 (29%)","3/7 (43%)","53%","4","39/72 (54%)","19/37 (51%)","5/13 (38%)","65%","23","5","42","42","0","5","0.80","1","0","0","11"
"Local - AS Roma vs Torino","1ST","14/09/2025","3","0","70%","0.42","0","9","1","3","0","294","6","8","0","0","2","0","2","5","4","5","0","0","0","0","5","0","264","8","35","0","12/22 (55%)","3/10 (30%)","49%","5","16/32 (50%)","7/15 (47%)","2/5 (40%)","33%","6","6","26","8","0","1","0","0","0","0","2"
"Visita - AS Roma vs Torino","1ST","14/09/2025","3","0","30%","0.29","1","3","2","1","0","122","8","5","2","0","1","0","2","0","2","1","0","1","0","0","0","1","92","9","22","0","11/27 (41%)","2/6 (33%)","51%","3","16/32 (50%)","8/15 (53%)","3/6 (50%)","50%","8","3","24","16","0","2","0","0","0","0","3"
